span_id,event_id,region,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg
SP-00343,FCAST-001370,Northeast,tropical_cyclone,10,332,2022-10-06,26.33,13.318194444444444,319.577,987.5,100.0,30.7,75.07083333333334
SP-00343,FCAST-001371,Northeast,heatwave,4,513,2023-04-05,4.68,2.4969444444444444,44.811,1005.0,63.2,38.2,74.89583333333333
SP-00343,FCAST-001372,Northeast,southwest_monsoon,7,994,2024-07-29,11.7,6.311527777777778,156.742,1001.5,99.3,31.7,75.11388888888888
SP-00344,FCAST-001373,Northeast,summer_storm,5,1358,2024-05-30,16.38,6.752083333333333,114.174,999.1,97.6,32.94,74.72361111111111
SP-00344,FCAST-001374,Northeast,heatwave,4,596,2022-04-29,4.68,2.628333333333333,39.34,1005.2,70.8,38.2,75.80138888888888
SP-00344,FCAST-001375,Northeast,southwest_monsoon,7,1039,2023-07-16,11.7,6.242777777777778,159.545,1002.0,99.9,31.7,74.59444444444445
SP-00344,FCAST-001376,Northeast,tropical_cyclone,11,1174,2023-11-28,26.33,13.440833333333334,313.408,986.7,100.0,30.7,75.10138888888889
SP-00345,FCAST-001377,Northeast,heatwave,3,1705,2024-03-30,4.68,2.694861111111111,35.68,1004.5,66.6,38.2,75.125
SP-00345,FCAST-001378,Northeast,summer_storm,5,660,2021-05-20,16.38,6.913472222222222,122.04,999.3,96.8,33.4,75.43194444444445
SP-00345,FCAST-001379,Northeast,southwest_monsoon,9,1514,2023-09-21,11.7,6.058055555555556,156.795,1001.8,98.7,31.7,74.7125
SP-00345,FCAST-001380,Northeast,tropical_cyclone,10,1554,2023-10-31,26.33,13.397638888888888,317.973,986.9,100.0,30.7,74.50694444444444
SP-00346,FCAST-001381,Northeast,southwest_monsoon,6,675,2021-06-18,11.7,6.329305555555555,159.062,1001.8,100.0,31.7,74.94166666666666
SP-00346,FCAST-001382,Northeast,summer_storm,4,978,2022-04-17,16.38,7.0575,127.716,999.4,97.5,33.45,75.1263888888889
SP-00346,FCAST-001383,Northeast,tropical_cyclone,10,1898,2024-10-23,26.33,13.48125,321.179,987.3,100.0,30.7,75.26805555555556
SP-00346,FCAST-001384,Northeast,heatwave,4,990,2022-04-29,4.68,2.7955555555555556,34.718,1005.0,65.7,38.2,75.06666666666666
SP-00347,FCAST-001385,Northeast,tropical_cyclone,9,2121,2024-09-13,26.33,13.264444444444443,312.27,987.4,100.0,30.7,74.88472222222222
SP-00347,FCAST-001386,Northeast,summer_storm,4,862,2021-04-03,16.38,6.7975,123.949,998.9,97.5,33.26,74.75972222222222
SP-00347,FCAST-001387,Northeast,southwest_monsoon,9,1038,2021-09-26,11.7,6.268750000000001,157.786,1002.1,99.1,31.7,74.94444444444444
SP-00347,FCAST-001388,Northeast,heatwave,3,1578,2023-03-20,4.68,2.7465277777777777,42.724,1004.4,62.7,38.2,75.0875
SP-00348,FCAST-001389,Northeast,heatwave,4,444,2021-04-26,4.68,2.6951388888888888,45.703,1004.8,66.1,38.2,75.22083333333333
SP-00348,FCAST-001390,Northeast,summer_storm,4,1178,2023-04-30,16.38,6.544027777777778,119.599,999.8,98.5,32.8,74.84861111111111
SP-00348,FCAST-001391,Northeast,tropical_cyclone,9,1681,2024-09-14,26.33,13.294305555555557,314.806,987.3,100.0,30.7,75.23194444444444
SP-00348,FCAST-001392,Northeast,southwest_monsoon,6,135,2020-06-21,11.7,6.41611111111111,167.433,1001.6,100.0,31.7,75.09166666666667
SP-00349,FCAST-001393,Northeast,tropical_cyclone,9,1863,2023-09-15,26.33,13.169583333333334,322.917,986.8,100.0,30.7,75.15138888888889
SP-00349,FCAST-001394,Northeast,summer_storm,4,1335,2022-04-05,16.38,6.645416666666666,119.127,999.4,96.6,33.58,74.70833333333333
SP-00349,FCAST-001395,Northeast,heatwave,4,1339,2022-04-09,4.68,2.707361111111111,35.669,1004.7,62.0,38.2,74.99722222222222
SP-00349,FCAST-001396,Northeast,southwest_monsoon,9,401,2019-09-14,11.7,6.407638888888888,163.905,1001.8,99.8,31.7,74.95277777777778
SP-00350,FCAST-001397,Northeast,summer_storm,4,465,2021-04-01,16.38,6.725833333333333,123.93,999.3,96.3,33.19,74.91805555555555
SP-00350,FCAST-001398,Northeast,tropical_cyclone,10,294,2020-10-12,26.33,13.62375,317.171,987.3,100.0,30.7,74.89722222222223
SP-00350,FCAST-001399,Northeast,heatwave,4,122,2020-04-23,4.68,2.6151388888888887,41.973,1004.6,64.2,38.2,75.05000000000001
SP-00350,FCAST-001400,Northeast,southwest_monsoon,7,922,2022-07-02,11.7,6.336944444444445,151.234,1001.9,98.4,31.7,74.45694444444445
SP-00351,FCAST-001401,Northeast,heatwave,3,1489,2025-03-13,4.68,2.769722222222222,43.371,1005.1,64.4,38.2,74.69027777777778
SP-00351,FCAST-001402,Northeast,southwest_monsoon,6,843,2023-06-06,11.7,6.24375,151.764,1001.5,98.8,31.7,74.87222222222222
SP-00351,FCAST-001403,Northeast,summer_storm,4,786,2023-04-10,16.38,7.059444444444445,126.213,999.3,98.0,33.37,74.84444444444445
SP-00351,FCAST-001404,Northeast,tropical_cyclone,11,650,2022-11-25,26.33,13.391944444444444,320.842,987.2,100.0,30.7,74.98750000000001
SP-00352,FCAST-001405,Northeast,tropical_cyclone,11,1575,2024-11-11,26.33,13.428194444444445,313.331,987.5,100.0,30.7,75.06805555555555
SP-00352,FCAST-001406,Northeast,heatwave,4,642,2022-04-23,4.68,2.5565277777777777,41.591,1005.2,63.6,38.2,75.00833333333334
SP-00352,FCAST-001407,Northeast,summer_storm,5,1037,2023-05-23,16.38,7.450416666666666,125.591,999.4,96.4,33.01,75.22222222222223
SP-00352,FCAST-001408,Northeast,southwest_monsoon,6,694,2022-06-14,11.7,6.421527777777778,157.194,1001.3,100.0,31.7,75.17361111111111
SP-00353,FCAST-001409,Northeast,summer_storm,4,634,2023-04-30,16.38,7.033472222222223,116.724,999.4,98.3,34.4,75.3111111111111
SP-00353,FCAST-001410,Northeast,tropical_cyclone,10,801,2023-10-14,26.33,13.233472222222222,315.335,987.4,100.0,30.7,75.1
SP-00353,FCAST-001411,Northeast,heatwave,3,963,2024-03-24,4.68,2.5940277777777774,35.964,1004.8,63.0,38.2,74.8375
SP-00353,FCAST-001412,Northeast,southwest_monsoon,8,11,2021-08-15,11.7,6.365833333333333,161.977,1001.8,99.3,31.7,75.22916666666667
SP-00354,FCAST-001413,Northeast,summer_storm,4,480,2022-04-01,16.38,7.1075,128.393,999.4,98.2,32.92,74.94444444444444
SP-00354,FCAST-001414,Northeast,southwest_monsoon,7,582,2022-07-12,11.7,6.582777777777777,159.755,1002.0,100.0,31.7,75.00555555555555
SP-00354,FCAST-001415,Northeast,tropical_cyclone,10,1032,2023-10-05,26.33,13.447083333333333,315.327,987.2,100.0,30.7,74.67222222222222
SP-00354,FCAST-001416,Northeast,heatwave,4,870,2023-04-26,4.68,2.578888888888889,40.108,1004.9,64.9,38.2,75.10416666666667
SP-00355,FCAST-001417,Northeast,heatwave,3,1454,2025-03-09,4.68,2.6352777777777776,40.297,1004.7,68.7,38.2,75.13194444444444
SP-00355,FCAST-001418,Northeast,tropical_cyclone,8,517,2022-08-15,26.33,13.433333333333334,316.664,986.7,100.0,30.7,75.02083333333333
SP-00355,FCAST-001419,Northeast,southwest_monsoon,7,472,2022-07-01,11.7,6.235138888888889,155.064,1001.4,100.0,31.7,75.15555555555555
SP-00355,FCAST-001420,Northeast,summer_storm,5,781,2023-05-06,16.38,6.68,128.133,999.5,99.2,33.86,74.68194444444445
SP-00356,FCAST-001421,Northeast,tropical_cyclone,11,1500,2022-11-23,26.33,13.371805555555556,319.117,987.2,100.0,30.7,74.86527777777778
SP-00356,FCAST-001422,Northeast,heatwave,3,503,2020-03-01,4.68,2.7933333333333334,39.178,1004.8,62.7,38.2,75.39861111111111
SP-00356,FCAST-001423,Northeast,summer_storm,4,551,2020-04-18,16.38,6.634444444444444,130.836,999.2,97.3,33.46,75.16111111111111
SP-00356,FCAST-001424,Northeast,southwest_monsoon,8,1396,2022-08-11,11.7,6.371388888888889,164.657,1002.0,100.0,31.7,74.89444444444445
SP-00357,FCAST-001425,Northeast,southwest_monsoon,8,786,2023-08-20,11.7,6.368611111111111,157.442,1001.6,99.5,31.7,75.48611111111111
SP-00357,FCAST-001426,Northeast,heatwave,4,294,2022-04-15,4.68,2.640833333333333,42.291,1004.7,63.7,38.2,74.6263888888889
SP-00357,FCAST-001427,Northeast,summer_storm,4,308,2022-04-29,16.38,6.748333333333333,121.964,999.6,98.9,33.35,74.75416666666666
SP-00357,FCAST-001428,Northeast,tropical_cyclone,10,847,2023-10-20,26.33,13.217083333333333,315.484,986.8,100.0,30.7,75.36805555555556
SP-00358,FCAST-001429,Northeast,summer_storm,4,1206,2022-04-05,16.38,7.0720833333333335,126.838,999.6,100.0,33.18,75.04444444444444
SP-00358,FCAST-001430,Northeast,tropical_cyclone,10,2126,2024-10-11,26.33,13.371944444444445,320.465,987.2,100.0,30.7,74.98194444444444
SP-00358,FCAST-001431,Northeast,heatwave,3,1903,2024-03-02,4.68,2.6581944444444443,39.046,1005.1,64.8,38.2,74.74722222222222
SP-00358,FCAST-001432,Northeast,southwest_monsoon,7,2029,2024-07-06,11.7,6.2498611111111115,156.279,1001.6,100.0,31.7,74.78333333333333
SP-00359,FCAST-001433,Northeast,summer_storm,4,579,2020-04-14,16.38,6.5368055555555555,129.191,999.1,96.5,32.5,75.14444444444445
SP-00359,FCAST-001434,Northeast,southwest_monsoon,7,1397,2022-07-11,11.7,6.446805555555556,161.311,1002.1,100.0,31.7,75.24722222222222
SP-00359,FCAST-001435,Northeast,tropical_cyclone,11,2264,2024-11-24,26.33,13.564583333333333,313.309,987.2,100.0,30.7,74.72361111111111
SP-00359,FCAST-001436,Northeast,heatwave,3,908,2021-03-09,4.68,2.64625,39.695,1004.9,66.0,38.2,75.08194444444445
SP-00360,FCAST-001437,Northeast,southwest_monsoon,6,981,2023-06-02,11.7,6.2811111111111115,164.512,1001.9,100.0,31.7,74.66111111111111
SP-00360,FCAST-001438,Northeast,summer_storm,4,944,2023-04-26,16.38,6.47125,123.016,999.1,97.1,34.16,75.14861111111111
SP-00360,FCAST-001439,Northeast,tropical_cyclone,10,27,2020-10-21,26.33,13.375555555555556,320.172,987.4,100.0,30.7,75.10277777777777
SP-00360,FCAST-001440,Northeast,heatwave,4,1291,2024-04-07,4.68,2.646111111111111,39.352,1004.9,63.4,38.2,75.08055555555556
SP-00361,FCAST-001441,Northeast,summer_storm,4,280,2019-04-06,16.38,7.100555555555555,125.02,998.7,98.5,34.37,75.0013888888889
SP-00361,FCAST-001442,Northeast,heatwave,3,630,2020-03-21,4.68,2.6591666666666662,42.876,1004.5,67.0,38.2,74.85138888888889
SP-00361,FCAST-001443,Northeast,southwest_monsoon,6,712,2020-06-11,11.7,6.350138888888889,159.12,1001.7,100.0,31.7,75.53611111111111
SP-00361,FCAST-001444,Northeast,tropical_cyclone,8,1515,2022-08-23,26.33,13.411944444444444,315.415,987.6,100.0,30.7,74.50555555555555
SP-00362,FCAST-001445,Northeast,tropical_cyclone,11,1185,2023-11-26,26.33,13.078055555555556,320.564,987.3,100.0,30.7,75.09027777777777
SP-00362,FCAST-001446,Northeast,summer_storm,5,1345,2024-05-04,16.38,6.835277777777778,121.648,999.5,96.5,33.76,74.7486111111111
SP-00362,FCAST-001447,Northeast,heatwave,3,1650,2025-03-05,4.68,2.7031944444444442,34.266,1005.1,65.0,38.2,74.94861111111112
SP-00362,FCAST-001448,Northeast,southwest_monsoon,9,1117,2023-09-19,11.7,6.4181944444444445,155.796,1002.3,100.0,31.7,74.88194444444444
SP-00363,FCAST-001449,Northeast,heatwave,4,1576,2024-04-19,4.68,2.439583333333333,40.892,1005.0,64.1,38.2,74.92500000000001
SP-00363,FCAST-001450,Northeast,tropical_cyclone,10,1746,2024-10-06,26.33,13.720972222222223,323.176,987.4,100.0,30.7,74.68333333333334
SP-00363,FCAST-001451,Northeast,summer_storm,5,871,2022-05-15,16.38,6.949027777777777,121.615,999.8,97.8,33.2,75.21666666666667
SP-00363,FCAST-001452,Northeast,southwest_monsoon,6,916,2022-06-29,11.7,6.330694444444444,160.041,1001.3,98.9,31.7,74.69305555555555
SP-00364,FCAST-001453,Northeast,summer_storm,4,56,2021-04-29,16.38,6.961527777777778,124.188,999.3,97.7,33.28,74.81805555555555
SP-00364,FCAST-001454,Northeast,southwest_monsoon,7,1227,2024-07-13,11.7,6.190972222222222,159.145,1001.8,99.7,31.7,74.91388888888889
SP-00364,FCAST-001455,Northeast,heatwave,3,1100,2024-03-08,4.68,2.6845833333333333,36.748,1004.8,65.7,38.2,74.85138888888889
SP-00364,FCAST-001456,Northeast,tropical_cyclone,8,889,2023-08-10,26.33,13.42,325.94,987.1,100.0,30.7,74.83194444444445
SP-00365,FCAST-001457,Northeast,summer_storm,5,1688,2024-05-05,16.38,6.948888888888889,124.053,999.5,96.8,33.82,75.05000000000001
SP-00365,FCAST-001458,Northeast,tropical_cyclone,10,752,2021-10-12,26.33,13.29263888888889,321.021,987.0,100.0,30.7,75.16388888888889
SP-00365,FCAST-001459,Northeast,southwest_monsoon,6,623,2021-06-05,11.7,6.36875,154.143,1001.2,100.0,31.7,75.04305555555555
SP-00365,FCAST-001460,Northeast,heatwave,4,1669,2024-04-16,4.68,2.4770833333333333,41.032000000000004,1004.8,62.5,38.2,75.39027777777778
SP-00366,FCAST-001461,Northeast,summer_storm,4,616,2022-04-17,16.38,6.928194444444444,121.06,998.4,97.4,33.28,75.13611111111112
SP-00366,FCAST-001462,Northeast,southwest_monsoon,9,394,2021-09-07,11.7,6.269444444444444,155.656,1001.0,100.0,31.7,75.36111111111111
SP-00366,FCAST-001463,Northeast,tropical_cyclone,11,1551,2024-11-07,26.33,13.51736111111111,312.438,987.3,100.0,30.7,75.34166666666667
SP-00366,FCAST-001464,Northeast,heatwave,4,249,2021-04-15,4.68,2.675,45.077,1004.7,63.2,38.2,74.85
SP-00367,FCAST-001465,Northeast,summer_storm,5,691,2021-05-01,16.38,6.860138888888889,128.157,999.1,95.6,33.26,75.04166666666667
SP-00367,FCAST-001466,Northeast,southwest_monsoon,8,1907,2024-08-29,11.7,6.200972222222222,159.071,1001.5,100.0,31.7,74.8111111111111
SP-00367,FCAST-001467,Northeast,heatwave,4,1401,2023-04-11,4.68,2.759027777777778,38.784,1005.4,63.1,38.2,75.14444444444445
SP-00367,FCAST-001468,Northeast,tropical_cyclone,9,472,2020-09-24,26.33,13.454305555555557,324.806,987.2,100.0,30.7,75.20555555555556
SP-00368,FCAST-001469,Northeast,southwest_monsoon,7,1339,2022-07-09,11.7,6.232777777777778,161.771,1002.3,100.0,31.7,75.09583333333333
SP-00368,FCAST-001470,Northeast,heatwave,3,132,2019-03-20,4.68,2.681111111111111,37.662,1004.9,64.9,38.2,75.36388888888888
SP-00368,FCAST-001471,Northeast,summer_storm,5,2025,2024-05-25,16.38,6.6225,124.391,999.6,97.0,33.02,75.30694444444445
SP-00368,FCAST-001472,Northeast,tropical_cyclone,11,1842,2023-11-24,26.33,13.379305555555554,316.814,986.6,100.0,30.7,75.01388888888889
SP-00369,FCAST-001473,Northeast,tropical_cyclone,8,458,2020-08-07,26.33,13.474027777777778,318.297,986.3,100.0,30.7,75.04583333333333
SP-00369,FCAST-001474,Northeast,summer_storm,4,698,2021-04-04,16.38,6.632638888888889,129.421,999.2,97.6,33.21,75.25694444444444
SP-00369,FCAST-001475,Northeast,heatwave,4,1069,2022-04-10,4.68,2.6751388888888887,42.459,1004.9,64.5,38.2,74.75416666666666
SP-00369,FCAST-001476,Northeast,southwest_monsoon,7,1176,2022-07-26,11.7,6.532638888888889,161.588,1001.6,99.6,31.7,75.33888888888889
SP-00370,FCAST-001477,Northeast,southwest_monsoon,7,504,2019-07-03,11.7,6.332916666666666,162.434,1002.0,99.8,31.7,75.15555555555555
SP-00370,FCAST-001478,Northeast,heatwave,3,1493,2022-03-18,4.68,2.7831944444444443,37.33,1004.6,64.3,38.2,74.51805555555556
SP-00370,FCAST-001479,Northeast,summer_storm,5,807,2020-05-01,16.38,6.950694444444444,123.21300000000001,999.6,98.7,33.36,75.35972222222222
SP-00370,FCAST-001480,Northeast,tropical_cyclone,9,935,2020-09-06,26.33,13.449166666666667,323.075,987.4,100.0,30.7,74.60694444444444
SP-00371,FCAST-001481,Northeast,heatwave,4,1296,2022-04-27,4.68,2.56,37.827,1004.9,62.9,38.2,74.92916666666666
SP-00371,FCAST-001482,Northeast,tropical_cyclone,9,1432,2022-09-10,26.33,13.137083333333333,313.118,987.1,100.0,30.7,74.69583333333334
SP-00371,FCAST-001483,Northeast,southwest_monsoon,9,703,2020-09-11,11.7,6.218472222222222,165.331,1002.0,100.0,31.7,74.8111111111111
SP-00371,FCAST-001484,Northeast,summer_storm,4,560,2020-04-21,16.38,6.940138888888889,118.189,999.4,96.1,33.91,74.83888888888889
SP-00372,FCAST-001485,Northeast,heatwave,3,1778,2025-03-12,4.68,2.6284722222222223,39.13,1004.3,63.3,38.2,74.90972222222223
SP-00372,FCAST-001486,Northeast,southwest_monsoon,9,1237,2023-09-18,11.7,6.341111111111111,154.366,1001.8,100.0,31.7,74.78472222222223
SP-00372,FCAST-001487,Northeast,summer_storm,5,395,2021-05-29,16.38,6.815138888888889,126.933,999.0,97.5,33.64,74.79027777777777
SP-00372,FCAST-001488,Northeast,tropical_cyclone,9,1231,2023-09-12,26.33,13.540138888888889,319.045,986.8,100.0,30.7,75.03055555555555
SP-00373,FCAST-001489,Northeast,summer_storm,5,787,2023-05-31,16.38,6.858194444444445,119.833,998.7,96.4,32.91,75.23611111111111
SP-00373,FCAST-001490,Northeast,tropical_cyclone,8,141,2021-08-23,26.33,13.366527777777778,316.728,987.3,100.0,30.7,75.11805555555556
SP-00373,FCAST-001491,Northeast,heatwave,3,1078,2024-03-17,4.68,2.7266666666666666,34.124,1004.9,62.3,38.2,75.07361111111112
SP-00373,FCAST-001492,Northeast,southwest_monsoon,9,544,2022-09-30,11.7,6.120416666666667,161.41,1002.0,98.6,31.7,75.22638888888889
SP-00374,FCAST-001493,Northeast,heatwave,3,1866,2025-03-06,4.68,2.9004166666666666,36.458,1004.9,63.0,38.2,75.08472222222223
SP-00374,FCAST-001494,Northeast,tropical_cyclone,10,1725,2024-10-16,26.33,13.579305555555557,317.724,987.2,100.0,30.7,74.85555555555555
SP-00374,FCAST-001495,Northeast,southwest_monsoon,9,239,2020-09-21,11.7,6.453333333333333,156.662,1001.3,100.0,31.7,75.14444444444445
SP-00374,FCAST-001496,Northeast,summer_storm,5,482,2021-05-22,16.38,6.943888888888889,115.276,999.9,98.1,32.94,74.60555555555555
SP-00375,FCAST-001497,Northeast,heatwave,3,1175,2023-03-06,4.68,2.764861111111111,46.13,1004.7,65.3,38.2,74.8111111111111
SP-00375,FCAST-001498,Northeast,tropical_cyclone,10,678,2021-10-25,26.33,13.434166666666666,318.589,987.3,100.0,30.7,74.73333333333333
SP-00375,FCAST-001499,Northeast,summer_storm,4,490,2021-04-20,16.38,6.925833333333333,119.278,999.3,96.7,34.34,75.36805555555556
SP-00375,FCAST-001500,Northeast,southwest_monsoon,8,1335,2023-08-13,11.7,6.209027777777778,156.403,1002.0,100.0,31.7,75.1625
SP-00376,FCAST-001501,Northeast,summer_storm,4,319,2021-04-16,16.38,7.126250000000001,126.321,999.3,99.5,32.7,74.79583333333333
SP-00376,FCAST-001502,Northeast,southwest_monsoon,7,1152,2023-07-28,11.7,6.2125,162.639,1002.2,99.1,31.7,75.10694444444444
SP-00376,FCAST-001503,Northeast,tropical_cyclone,11,905,2022-11-23,26.33,13.262638888888889,316.62,987.0,100.0,30.7,75.09305555555555
SP-00376,FCAST-001504,Northeast,heatwave,4,1058,2023-04-25,4.68,2.744861111111111,39.079,1005.1,67.9,38.2,75.23333333333333
SP-00377,FCAST-001505,Northeast,heatwave,3,380,2021-03-31,4.68,2.647361111111111,41.979,1004.5,62.3,38.2,75.29305555555555
SP-00377,FCAST-001506,Northeast,tropical_cyclone,11,624,2021-11-30,26.33,13.375416666666666,314.04200000000003,986.4,100.0,30.7,75.65
SP-00377,FCAST-001507,Northeast,southwest_monsoon,7,472,2021-07-01,11.7,6.5075,159.479,1001.6,100.0,31.7,74.98888888888888
SP-00377,FCAST-001508,Northeast,summer_storm,5,1152,2023-05-12,16.38,6.8805555555555555,133.37,999.5,97.3,32.98,74.91527777777777
SP-00378,FCAST-001509,Northeast,heatwave,4,1844,2023-04-19,4.68,2.6755555555555555,39.989,1004.9,65.9,38.2,74.95277777777778
SP-00378,FCAST-001510,Northeast,southwest_monsoon,8,139,2018-08-18,11.7,5.911111111111111,159.349,1002.1,99.2,31.7,74.82361111111112
SP-00378,FCAST-001511,Northeast,summer_storm,5,408,2019-05-14,16.38,6.8261111111111115,131.196,999.8,96.9,34.1,74.72361111111111
SP-00378,FCAST-001512,Northeast,tropical_cyclone,10,2012,2023-10-04,26.33,13.450416666666667,319.737,987.6,100.0,30.7,75.02222222222223
SP-00379,FCAST-001513,Northeast,tropical_cyclone,10,1001,2021-10-29,26.33,13.445833333333333,317.098,987.9,100.0,30.7,74.88333333333334
SP-00379,FCAST-001514,Northeast,summer_storm,5,1573,2023-05-24,16.38,6.819305555555555,123.571,999.5,97.2,32.92,74.69583333333334
SP-00379,FCAST-001515,Northeast,heatwave,3,1865,2024-03-11,4.68,2.7720833333333332,42.197,1004.6,64.4,38.2,74.8736111111111
SP-00379,FCAST-001516,Northeast,southwest_monsoon,6,1975,2024-06-29,11.7,6.408611111111111,162.35,1000.8,100.0,31.7,74.71527777777777
SP-00380,FCAST-001517,Northeast,tropical_cyclone,8,755,2021-08-15,26.33,13.377777777777778,325.648,987.7,100.0,30.7,74.98611111111111
SP-00380,FCAST-001518,Northeast,summer_storm,5,284,2020-05-01,16.38,6.789722222222222,121.715,999.3,99.7,33.98,74.92916666666666
SP-00380,FCAST-001519,Northeast,southwest_monsoon,8,1500,2023-08-30,11.7,6.487777777777778,154.711,1002.0,100.0,31.7,74.48888888888888
SP-00380,FCAST-001520,Northeast,heatwave,4,272,2020-04-19,4.68,2.5601388888888885,37.46,1004.3,63.3,38.2,74.73750000000001
SP-00381,FCAST-001521,Northeast,summer_storm,4,13,2021-04-22,16.38,6.898333333333333,123.435,999.1,98.2,33.54,74.86527777777778
SP-00381,FCAST-001522,Northeast,tropical_cyclone,10,1293,2024-10-23,26.33,13.369305555555556,319.754,987.7,100.0,30.7,74.98333333333333
SP-00381,FCAST-001523,Northeast,heatwave,4,737,2023-04-16,4.68,2.5254166666666666,38.042,1004.5,62.2,38.2,75.30694444444445
SP-00381,FCAST-001524,Northeast,southwest_monsoon,6,72,2021-06-20,11.7,6.009027777777778,164.495,1002.2,100.0,31.7,75.01527777777778
SP-00382,FCAST-001525,Northeast,summer_storm,4,1077,2023-04-23,16.38,6.926805555555556,122.393,999.9,99.4,33.63,74.98888888888888
SP-00382,FCAST-001526,Northeast,tropical_cyclone,11,933,2022-11-30,26.33,13.181527777777779,317.096,987.1,100.0,30.7,75.2486111111111
SP-00382,FCAST-001527,Northeast,southwest_monsoon,9,1236,2023-09-29,11.7,6.141805555555555,156.728,1001.5,98.9,31.7,74.96388888888889
SP-00382,FCAST-001528,Northeast,heatwave,3,1046,2023-03-23,4.68,2.5391666666666666,37.702,1004.7,64.5,38.2,75.23888888888888
SP-00383,FCAST-001529,Northeast,southwest_monsoon,7,735,2023-07-01,11.7,6.22,162.89,1002.1,100.0,31.7,75.29861111111111
SP-00383,FCAST-001530,Northeast,summer_storm,4,1034,2024-04-25,16.38,6.5438888888888895,131.446,999.0,97.4,33.6,75.00694444444444
SP-00383,FCAST-001531,Northeast,tropical_cyclone,10,123,2021-10-27,26.33,13.436666666666667,315.963,987.5,100.0,30.7,74.81944444444444
