span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,fault_to_failure_flag,failure_mode
SP-00506,LINE-N1,86,500,North,Damper,2021-03-31,,1461,0,4.4,HI4,1.0992,15.7,84.3,56.9,20.54,2,1446.1,37.8,5.7,76.0,30.9,39.3,16.8,70.1,38,inland,b,40,10,moderate,1,0,1,304,1,equipment_failure,0,1,33.3,0,
SP-00506,LINE-N1,86,500,North,Spacer,2021-03-31,,1461,0,5.0,HI5,1.2491,15.7,84.3,56.9,20.54,2,1446.1,37.8,5.7,76.0,30.9,39.3,16.8,70.1,38,inland,b,40,10,moderate,1,0,1,304,0,wind,0,0,14.6,0,
SP-00506,LINE-N1,86,500,North,Insulator,2021-03-31,,1461,0,3.33,HI3,0.8319,15.7,84.3,56.9,20.54,3,1446.1,37.8,5.7,76.0,30.9,39.3,16.8,70.1,38,inland,b,40,10,moderate,1,0,1,304,0,equipment_failure,0,0,10.6,0,
SP-00506,LINE-N1,86,500,North,Fittings,2021-03-31,,1461,0,2.58,HI2,0.6446,15.7,84.3,56.9,20.54,3,1446.1,37.8,5.7,76.0,30.9,39.3,16.8,70.1,38,inland,b,40,10,moderate,1,0,1,304,0,vegetation,0,0,15.9,0,
SP-00506,LINE-N1,86,500,North,Arrester,2021-03-31,,1461,0,5.0,HI5,1.2491,15.7,84.3,56.9,20.54,3,1446.1,37.8,5.7,76.0,30.9,39.3,16.8,70.1,38,inland,b,40,10,moderate,1,0,1,304,0,vegetation,0,0,37.6,0,
SP-00507,LINE-N1,87,500,North,Conductor,2020-11-23,,1589,0,1.61,HI1,0.3698,10.9,52.0,58.5,22.78,3,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,3,vegetation,2,1,10.1,0,
SP-00507,LINE-N1,87,500,North,Damper,2020-11-23,,1589,0,4.13,HI4,0.9487,10.9,52.0,58.5,22.78,4,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,0,equipment_failure,0,0,4.8,0,
SP-00507,LINE-N1,87,500,North,Spacer,2020-11-23,,1589,0,4.56,HI4,1.0475,10.9,52.0,58.5,22.78,1,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,0,wind,0,0,69.3,0,
SP-00507,LINE-N1,87,500,North,Insulator,2020-11-23,,1589,0,4.84,HI4,1.1118,10.9,52.0,58.5,22.78,3,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,1,vegetation,0,1,2.6,0,
SP-00507,LINE-N1,87,500,North,Fittings,2020-11-23,,1589,0,2.05,HI2,0.4709,10.9,52.0,58.5,22.78,1,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,1,lightning,0,1,28.8,0,
SP-00507,LINE-N1,87,500,North,Arrester,2020-11-23,,1589,0,5.0,HI5,1.1485,10.9,52.0,58.5,22.78,2,1437.4,38.0,2.0,74.8,26.1,38.4,18.8,113.4,84,inland,b,40,0,none,0,0,0,49,2,lightning,1,1,36.0,0,
SP-00508,LINE-N1,88,500,North,Conductor,2018-07-23,,2443,0,2.75,HI2,0.4109,11.3,46.5,28.5,18.35,3,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,1,vegetation,0,1,17.4,0,
SP-00508,LINE-N1,88,500,North,Damper,2018-07-23,,2443,0,4.29,HI4,0.641,11.3,46.5,28.5,18.35,2,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,2,wind,1,1,4.9,0,
SP-00508,LINE-N1,88,500,North,Spacer,2018-07-23,2024-12-15,2337,1,5.0,HI5,0.7809,11.3,46.5,28.5,18.35,3,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,2,lightning,1,1,12.5,1,end_of_life
SP-00508,LINE-N1,88,500,North,Insulator,2018-07-23,2022-07-28,1466,1,5.0,HI5,1.2449,11.3,46.5,28.5,18.35,1,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,2,lightning,1,1,5.1,1,contamination_flashover
SP-00508,LINE-N1,88,500,North,Fittings,2018-07-23,,2443,0,5.0,HI5,0.747,11.3,46.5,28.5,18.35,2,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,0,unknown,0,0,11.5,0,
SP-00508,LINE-N1,88,500,North,Arrester,2018-07-23,2020-12-31,892,1,5.0,HI5,2.046,11.3,46.5,28.5,18.35,4,1264.2,26.4,2.3,69.6,30.7,36.6,14.9,92.6,177,inland,b,50,1,minor,0,0,0,389,1,lightning,0,1,14.7,1,overload
SP-00509,LINE-N1,89,500,North,Conductor,2020-09-01,,1672,0,2.33,HI2,0.5086,14.9,64.5,64.9,19.66,4,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,2,vegetation,1,1,26.9,0,
SP-00509,LINE-N1,89,500,North,Damper,2020-09-01,,1672,0,4.83,HI4,1.0544,14.9,64.5,64.9,19.66,4,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,2,vegetation,1,1,24.1,0,
SP-00509,LINE-N1,89,500,North,Spacer,2020-09-01,2024-08-17,1446,1,5.0,HI5,1.2621,14.9,64.5,64.9,19.66,3,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,2,wind,1,1,2.2,1,mechanical_fatigue
SP-00509,LINE-N1,89,500,North,Insulator,2020-09-01,,1672,0,5.0,HI5,1.0915,14.9,64.5,64.9,19.66,1,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,0,vegetation,0,0,12.0,0,
SP-00509,LINE-N1,89,500,North,Fittings,2020-09-01,,1672,0,2.41,HI2,0.5261,14.9,64.5,64.9,19.66,2,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,1,lightning,0,1,23.7,0,
SP-00509,LINE-N1,89,500,North,Arrester,2020-09-01,,1672,0,3.89,HI3,0.8492,14.9,64.5,64.9,19.66,1,1287.6,33.7,5.9,83.0,26.8,39.4,18.1,110.8,231,inland,b,20,10,moderate,1,0,1,471,1,lightning,0,1,7.7,0,
SP-00510,LINE-N1,90,500,North,Conductor,2018-04-02,,2555,0,2.82,HI2,0.4029,4.9,17.3,36.9,17.35,3,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,1,vegetation,0,1,15.0,0,
SP-00510,LINE-N1,90,500,North,Damper,2018-04-02,,2555,0,5.0,HI5,0.7143,4.9,17.3,36.9,17.35,1,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,1,vegetation,0,1,34.0,0,
SP-00510,LINE-N1,90,500,North,Spacer,2018-04-02,,2555,0,4.21,HI4,0.6014,4.9,17.3,36.9,17.35,1,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,2,wind,1,1,15.7,0,
SP-00510,LINE-N1,90,500,North,Insulator,2018-04-02,,2555,0,5.0,HI5,0.7143,4.9,17.3,36.9,17.35,2,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,1,equipment_failure,0,1,8.9,0,
SP-00510,LINE-N1,90,500,North,Fittings,2018-04-02,,2555,0,3.7,HI3,0.5286,4.9,17.3,36.9,17.35,3,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,1,lightning,0,1,12.1,0,
SP-00510,LINE-N1,90,500,North,Arrester,2018-04-02,,2555,0,5.0,HI5,0.7143,4.9,17.3,36.9,17.35,1,1567.8,29.7,6.9,66.8,26.9,41.0,15.2,71.0,64,inland,b,50,0,none,0,0,0,196,1,vegetation,0,1,4.0,0,
SP-00511,LINE-N1,91,500,North,Conductor,2021-05-13,,1418,0,2.05,HI2,0.5277,10.5,48.1,68.0,22.99,3,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,0,vegetation,0,0,23.2,0,
SP-00511,LINE-N1,91,500,North,Damper,2021-05-13,,1418,0,3.59,HI3,0.9241,10.5,48.1,68.0,22.99,3,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,0,unknown,0,0,8.7,0,
SP-00511,LINE-N1,91,500,North,Spacer,2021-05-13,,1418,0,3.55,HI3,0.9138,10.5,48.1,68.0,22.99,4,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,1,vegetation,0,1,23.0,0,
SP-00511,LINE-N1,91,500,North,Insulator,2021-05-13,,1418,0,5.0,HI5,1.287,10.5,48.1,68.0,22.99,3,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,2,overload,1,1,9.0,0,
SP-00511,LINE-N1,91,500,North,Fittings,2021-05-13,,1418,0,1.25,HI1,0.3218,10.5,48.1,68.0,22.99,2,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,2,vegetation,1,1,13.2,0,
SP-00511,LINE-N1,91,500,North,Arrester,2021-05-13,2025-03-16,1403,1,5.0,HI5,1.3008,10.5,48.1,68.0,22.99,2,1415.1,33.5,3.6,78.1,27.2,37.7,16.9,114.9,89,inland,b,20,6,moderate,1,0,1,636,3,vegetation,1,2,10.0,1,lightning_damage
SP-00512,LINE-N1,92,500,North,Conductor,2019-11-30,,1948,0,2.47,HI2,0.4628,6.2,19.6,60.9,21.75,4,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,1,overload,0,1,15.1,0,
SP-00512,LINE-N1,92,500,North,Damper,2019-11-30,,1948,0,5.0,HI5,0.9369,6.2,19.6,60.9,21.75,5,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,1,wind,0,1,10.5,0,
SP-00512,LINE-N1,92,500,North,Spacer,2019-11-30,,1948,0,2.21,HI2,0.4141,6.2,19.6,60.9,21.75,1,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,1,overload,0,1,14.1,0,
SP-00512,LINE-N1,92,500,North,Insulator,2019-11-30,,1948,0,4.98,HI4,0.9331,6.2,19.6,60.9,21.75,5,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,2,vegetation,1,1,10.5,0,
SP-00512,LINE-N1,92,500,North,Fittings,2019-11-30,,1948,0,2.36,HI2,0.4422,6.2,19.6,60.9,21.75,2,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,1,overload,0,1,52.8,0,
SP-00512,LINE-N1,92,500,North,Arrester,2019-11-30,2024-02-20,1543,1,5.0,HI5,1.1828,6.2,19.6,60.9,21.75,3,1637.8,19.7,3.6,68.6,31.6,41.6,13.8,79.8,49,inland,b,50,3,minor,0,0,0,50,1,lightning,0,1,14.3,1,lightning_damage
SP-00513,LINE-N1,93,500,North,Conductor,2019-10-04,,2005,0,1.87,HI1,0.3404,4.8,20.6,22.2,19.75,2,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,1,wind,0,1,15.4,0,
SP-00513,LINE-N1,93,500,North,Damper,2019-10-04,2020-10-03,365,1,5.0,HI5,5.0,4.8,20.6,22.2,19.75,3,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,4,overload,2,2,12.2,1,end_of_life
SP-00513,LINE-N1,93,500,North,Spacer,2019-10-04,2023-05-10,1314,1,5.0,HI5,1.3889,4.8,20.6,22.2,19.75,1,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,2,equipment_failure,1,1,16.8,1,mechanical_fatigue
SP-00513,LINE-N1,93,500,North,Insulator,2019-10-04,2020-10-03,365,1,5.0,HI5,5.0,4.8,20.6,22.2,19.75,4,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,1,equipment_failure,0,1,32.2,1,contamination_flashover
SP-00513,LINE-N1,93,500,North,Fittings,2019-10-04,,2005,0,2.4,HI2,0.4369,4.8,20.6,22.2,19.75,1,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,0,lightning,0,0,21.3,0,
SP-00513,LINE-N1,93,500,North,Arrester,2019-10-04,2023-01-25,1209,1,5.0,HI5,1.5095,4.8,20.6,22.2,19.75,1,1494.8,29.0,6.7,82.9,24.8,39.2,14.5,101.6,128,inland,b,20,0,none,0,0,0,454,4,lightning,2,2,2.9,1,end_of_life
SP-00514,LINE-N1,94,500,North,Conductor,2021-08-31,,1308,0,1.9,HI1,0.5302,4.5,18.0,46.4,22.09,1,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,1,overload,0,1,5.3,0,
SP-00514,LINE-N1,94,500,North,Damper,2021-08-31,,1308,0,5.0,HI5,1.3953,4.5,18.0,46.4,22.09,4,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,0,vegetation,0,0,5.7,0,
SP-00514,LINE-N1,94,500,North,Spacer,2021-08-31,,1308,0,3.18,HI3,0.8874,4.5,18.0,46.4,22.09,1,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,1,lightning,0,1,17.2,0,
SP-00514,LINE-N1,94,500,North,Insulator,2021-08-31,,1308,0,3.7,HI3,1.0325,4.5,18.0,46.4,22.09,4,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,1,wind,0,1,65.4,0,
SP-00514,LINE-N1,94,500,North,Fittings,2021-08-31,,1308,0,2.08,HI2,0.5804,4.5,18.0,46.4,22.09,1,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,0,overload,0,0,17.2,0,
SP-00514,LINE-N1,94,500,North,Arrester,2021-08-31,,1308,0,4.49,HI4,1.2529,4.5,18.0,46.4,22.09,3,1767.8,34.3,3.4,73.8,29.2,38.4,17.7,60.4,48,inland,b,30,0,none,0,0,0,512,1,overload,0,1,44.2,0,
SP-00515,LINE-N1,95,500,North,Conductor,2019-04-23,,2169,0,1.76,HI1,0.2962,12.2,52.9,61.0,23.41,3,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,1,vegetation,0,1,20.9,0,
SP-00515,LINE-N1,95,500,North,Damper,2019-04-23,2020-05-11,384,1,5.0,HI5,4.7526,12.2,52.9,61.0,23.41,2,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,1,wind,0,1,4.9,1,end_of_life
SP-00515,LINE-N1,95,500,North,Spacer,2019-04-23,,2169,0,3.5,HI3,0.589,12.2,52.9,61.0,23.41,4,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,4,wind,2,2,14.3,0,
SP-00515,LINE-N1,95,500,North,Insulator,2019-04-23,,2169,0,3.83,HI3,0.6445,12.2,52.9,61.0,23.41,5,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,1,lightning,0,1,15.8,0,
SP-00515,LINE-N1,95,500,North,Fittings,2019-04-23,,2169,0,3.48,HI3,0.5856,12.2,52.9,61.0,23.41,2,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,2,equipment_failure,1,1,6.4,0,
SP-00515,LINE-N1,95,500,North,Arrester,2019-04-23,,2169,0,5.0,HI5,0.8414,12.2,52.9,61.0,23.41,3,1657.0,32.5,5.5,73.8,29.1,40.4,13.0,53.2,20,inland,b,25,9,moderate,1,0,2,571,0,vegetation,0,0,37.8,0,
SP-00516,LINE-N1,96,500,North,Conductor,2018-04-08,,2549,0,3.11,HI3,0.4453,8.2,34.6,47.3,21.89,3,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,0,equipment_failure,0,0,4.6,0,
SP-00516,LINE-N1,96,500,North,Damper,2018-04-08,2024-06-17,2262,1,5.0,HI5,0.8068,8.2,34.6,47.3,21.89,3,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,1,unknown,0,1,10.8,1,corrosion
SP-00516,LINE-N1,96,500,North,Spacer,2018-04-08,,2549,0,5.0,HI5,0.716,8.2,34.6,47.3,21.89,3,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,2,wind,1,1,4.2,0,
SP-00516,LINE-N1,96,500,North,Insulator,2018-04-08,2021-10-16,1287,1,5.0,HI5,1.418,8.2,34.6,47.3,21.89,3,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,1,lightning,0,1,10.9,1,end_of_life
SP-00516,LINE-N1,96,500,North,Fittings,2018-04-08,,2549,0,1.93,HI1,0.2764,8.2,34.6,47.3,21.89,0,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,3,equipment_failure,1,2,32.2,0,
SP-00516,LINE-N1,96,500,North,Arrester,2018-04-08,,2549,0,5.0,HI5,0.716,8.2,34.6,47.3,21.89,3,1202.2,25.3,4.3,74.5,29.0,41.0,15.9,59.1,45,inland,b,40,0,none,0,0,0,176,0,equipment_failure,0,0,17.5,0,
SP-00517,LINE-N1,97,500,North,Conductor,2018-05-04,,2523,0,2.8,HI2,0.4051,7.1,36.4,26.1,15.81,2,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,0,vegetation,0,0,24.1,0,
SP-00517,LINE-N1,97,500,North,Damper,2018-05-04,,2523,0,5.0,HI5,0.7233,7.1,36.4,26.1,15.81,3,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,0,equipment_failure,0,0,13.0,0,
SP-00517,LINE-N1,97,500,North,Spacer,2018-05-04,2020-01-31,637,1,5.0,HI5,2.865,7.1,36.4,26.1,15.81,3,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,0,equipment_failure,0,0,4.9,0,mechanical_fatigue
SP-00517,LINE-N1,97,500,North,Insulator,2018-05-04,,2523,0,4.45,HI4,0.6438,7.1,36.4,26.1,15.81,3,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,1,vegetation,0,1,27.0,0,
SP-00517,LINE-N1,97,500,North,Fittings,2018-05-04,,2523,0,3.05,HI3,0.4412,7.1,36.4,26.1,15.81,2,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,0,lightning,0,0,3.9,0,
SP-00517,LINE-N1,97,500,North,Arrester,2018-05-04,2022-06-16,1504,1,5.0,HI5,1.2134,7.1,36.4,26.1,15.81,3,1130.6,28.2,6.1,79.3,29.2,37.8,13.7,41.3,3,inland,b,25,4,minor,0,0,0,258,2,overload,1,1,18.8,1,overload
SP-00518,LINE-N1,98,500,North,Conductor,2018-05-19,,2508,0,3.27,HI3,0.4759,15.4,55.4,65.5,19.72,2,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,0,vegetation,0,0,11.0,0,
SP-00518,LINE-N1,98,500,North,Damper,2018-05-19,,2508,0,5.0,HI5,0.7277,15.4,55.4,65.5,19.72,3,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,0,vegetation,0,0,14.0,0,
SP-00518,LINE-N1,98,500,North,Spacer,2018-05-19,,2508,0,4.02,HI4,0.585,15.4,55.4,65.5,19.72,3,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,1,wind,0,1,2.4,0,
SP-00518,LINE-N1,98,500,North,Insulator,2018-05-19,2024-06-18,2222,1,5.0,HI5,0.8213,15.4,55.4,65.5,19.72,1,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,5,equipment_failure,3,2,22.7,1,lightning_damage
SP-00518,LINE-N1,98,500,North,Fittings,2018-05-19,,2508,0,3.92,HI3,0.5705,15.4,55.4,65.5,19.72,3,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,1,overload,0,1,5.3,0,
SP-00518,LINE-N1,98,500,North,Arrester,2018-05-19,,2508,0,5.0,HI5,0.7277,15.4,55.4,65.5,19.72,2,1234.4,18.1,6.9,71.2,31.4,37.8,13.8,95.7,163,inland,b,25,10,moderate,1,0,0,364,1,lightning,0,1,16.8,0,
SP-00519,LINE-N1,99,500,North,Conductor,2021-05-10,,1421,0,1.44,HI1,0.3699,9.3,42.8,31.9,15.43,3,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,5,wind,3,2,20.9,0,
SP-00519,LINE-N1,99,500,North,Damper,2021-05-10,,1421,0,3.7,HI3,0.9504,9.3,42.8,31.9,15.43,3,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,0,vegetation,0,0,13.5,0,
SP-00519,LINE-N1,99,500,North,Spacer,2021-05-10,,1421,0,2.44,HI2,0.6267,9.3,42.8,31.9,15.43,1,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,1,wind,0,1,7.0,0,
SP-00519,LINE-N1,99,500,North,Insulator,2021-05-10,,1421,0,4.21,HI4,1.0814,9.3,42.8,31.9,15.43,3,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,1,equipment_failure,0,1,32.5,0,
SP-00519,LINE-N1,99,500,North,Fittings,2021-05-10,,1421,0,2.1,HI2,0.5394,9.3,42.8,31.9,15.43,1,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,0,vegetation,0,0,6.3,0,
SP-00519,LINE-N1,99,500,North,Arrester,2021-05-10,,1421,0,5.0,HI5,1.2843,9.3,42.8,31.9,15.43,0,1620.0,23.7,7.0,66.2,27.5,36.5,13.4,83.8,110,inland,b,40,13,severe,1,0,1,436,0,unknown,0,0,27.2,0,
SP-00520,LINE-N1,100,500,North,Conductor,2018-04-13,,2544,0,5.0,HI5,0.7174,15.1,49.0,33.1,17.09,2,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,0,equipment_failure,0,0,25.4,0,
SP-00520,LINE-N1,100,500,North,Damper,2018-04-13,,2544,0,5.0,HI5,0.7174,15.1,49.0,33.1,17.09,2,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,0,vegetation,0,0,17.7,0,
SP-00520,LINE-N1,100,500,North,Spacer,2018-04-13,,2544,0,5.0,HI5,0.7174,15.1,49.0,33.1,17.09,0,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,1,equipment_failure,0,1,16.8,0,
SP-00520,LINE-N1,100,500,North,Insulator,2018-04-13,2025-03-31,2544,1,5.0,HI5,0.7174,15.1,49.0,33.1,17.09,2,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,2,vegetation,1,1,17.2,1,contamination_flashover
SP-00520,LINE-N1,100,500,North,Fittings,2018-04-13,,2544,0,3.45,HI3,0.495,15.1,49.0,33.1,17.09,2,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,0,vegetation,0,0,5.3,0,
SP-00520,LINE-N1,100,500,North,Arrester,2018-04-13,,2544,0,4.68,HI4,0.6715,15.1,49.0,33.1,17.09,1,1322.1,32.6,2.7,69.6,26.3,36.2,12.1,76.2,37,inland,b,50,9,moderate,1,0,2,573,1,lightning,0,1,21.0,0,
SP-00521,LINE-N1,101,500,North,Conductor,2020-09-18,,1655,0,2.84,HI2,0.6263,7.0,27.2,56.8,16.15,2,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,1,vegetation,0,1,4.7,0,
SP-00521,LINE-N1,101,500,North,Damper,2020-09-18,,1655,0,2.21,HI2,0.4874,7.0,27.2,56.8,16.15,2,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,0,vegetation,0,0,7.2,0,
SP-00521,LINE-N1,101,500,North,Spacer,2020-09-18,,1655,0,4.43,HI4,0.977,7.0,27.2,56.8,16.15,1,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,1,lightning,0,1,14.0,0,
SP-00521,LINE-N1,101,500,North,Insulator,2020-09-18,,1655,0,3.68,HI3,0.8116,7.0,27.2,56.8,16.15,1,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,1,vegetation,0,1,12.2,0,
SP-00521,LINE-N1,101,500,North,Fittings,2020-09-18,,1655,0,3.48,HI3,0.7675,7.0,27.2,56.8,16.15,2,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,0,unknown,0,0,6.0,0,
SP-00521,LINE-N1,101,500,North,Arrester,2020-09-18,,1655,0,3.32,HI3,0.7322,7.0,27.2,56.8,16.15,2,1080.4,23.2,3.4,77.9,28.2,40.3,13.8,30.8,0,inland,b,50,11,moderate,1,0,1,332,3,lightning,2,1,11.2,0,
