span_id,component,region,event_type,forecast_date,failure_prob,RUL_days,risk_score,risk_level
SP-00384,Insulator,Northeast,southwest_monsoon,2024-07-07,0.13,1012.1,0.4710909252262123,Medium
SP-00384,Fittings,Northeast,southwest_monsoon,2024-07-07,0.135,9423.1,0.416673448769016,Medium
SP-00384,Arrester,Northeast,southwest_monsoon,2024-07-07,0.15,41.2,0.48971874925335435,Medium
SP-00385,Conductor,Northeast,summer_storm,2024-05-11,0.145,5847.0,0.4470856039893917,Medium
SP-00385,Damper,Northeast,summer_storm,2024-05-11,0.305,4107.9,0.554957525676077,High
SP-00385,Spacer,Northeast,summer_storm,2024-05-11,0.085,16642.1,0.3373931298361305,Medium
SP-00385,Insulator,Northeast,summer_storm,2024-05-11,0.15,1555.6,0.4793807363717971,Medium
SP-00385,Fittings,Northeast,summer_storm,2024-05-11,0.115,18841.4,0.3403796646153111,Medium
SP-00385,Arrester,Northeast,summer_storm,2024-05-11,0.335,530.6,0.5973778726657724,High
SP-00386,Conductor,Northeast,heatwave,2024-04-26,0.025,32447.4,0.19349865347791806,Low
SP-00386,Damper,Northeast,heatwave,2024-04-26,0.05,12556.6,0.344282691132751,Medium
SP-00386,Spacer,Northeast,heatwave,2024-04-26,0.09,19754.2,0.31914845875273484,Medium
SP-00386,Insulator,Northeast,heatwave,2024-04-26,0.055,5396.3,0.39616229601641084,Medium
SP-00386,Fittings,Northeast,heatwave,2024-04-26,0.04,21896.7,0.27452273727971827,Low
SP-00386,Arrester,Northeast,heatwave,2024-04-26,0.075,5910.4,0.40465280551033017,Medium
SP-00390,Conductor,Northeast,tropical_cyclone,2024-08-28,0.38,16225.8,0.5172349911426495,High
SP-00390,Conductor,Northeast,summer_storm,2024-04-10,0.11,16225.8,0.35523499114264945,Medium
SP-00390,Damper,Northeast,tropical_cyclone,2024-08-28,0.445,1998.4,0.6533579734927998,High
SP-00390,Damper,Northeast,summer_storm,2024-04-10,0.145,1998.4,0.47335797349279973,Medium
SP-00390,Spacer,Northeast,tropical_cyclone,2024-08-28,0.44,1455.9,0.6540613358727818,High
SP-00390,Spacer,Northeast,summer_storm,2024-04-10,0.235,1455.9,0.5310613358727818,High
SP-00390,Insulator,Northeast,tropical_cyclone,2024-08-28,0.43,1937.5,0.6447737057857784,High
SP-00390,Insulator,Northeast,summer_storm,2024-04-10,0.17,1937.5,0.4887737057857784,Medium
SP-00390,Fittings,Northeast,tropical_cyclone,2024-08-28,0.325,12225.0,0.5115463500547826,High
SP-00390,Fittings,Northeast,summer_storm,2024-04-10,0.185,12225.0,0.4275463500547825,Medium
SP-00390,Arrester,Northeast,tropical_cyclone,2024-08-28,0.505,0.0,0.7030000000000001,Critical
SP-00390,Arrester,Northeast,summer_storm,2024-04-10,0.255,0.0,0.553,High
SP-00395,Conductor,Northeast,southwest_monsoon,2024-08-29,0.07,15811.0,0.33406661273751864,Medium
SP-00395,Damper,Northeast,southwest_monsoon,2024-08-29,0.165,6848.4,0.4522495724920387,Medium
SP-00395,Spacer,Northeast,southwest_monsoon,2024-08-29,0.19,3692.1,0.48879597374537936,Medium
SP-00395,Insulator,Northeast,southwest_monsoon,2024-08-29,0.06,1742.2,0.4241069162425719,Medium
SP-00395,Fittings,Northeast,southwest_monsoon,2024-08-29,0.1,24007.8,0.2961113671039024,Low
SP-00395,Arrester,Northeast,southwest_monsoon,2024-08-29,0.23,241.6,0.5363507237769518,High
SP-00396,Conductor,Northeast,heatwave,2024-04-20,0.075,11622.2,0.36566134884308327,Medium
SP-00396,Conductor,Northeast,summer_storm,2024-05-14,0.1,11622.2,0.3806613488430833,Medium
SP-00396,Damper,Northeast,heatwave,2024-04-20,0.075,5276.6,0.4089794250060585,Medium
SP-00396,Damper,Northeast,summer_storm,2024-05-14,0.105,5276.6,0.4269794250060585,Medium
SP-00396,Spacer,Northeast,heatwave,2024-04-20,0.185,2296.1,0.49532573205405206,Medium
SP-00396,Spacer,Northeast,summer_storm,2024-05-14,0.255,2296.1,0.5373257320540521,High
SP-00396,Insulator,Northeast,heatwave,2024-04-20,0.075,12180.5,0.36185012816705747,Medium
SP-00396,Insulator,Northeast,summer_storm,2024-05-14,0.175,12180.5,0.42185012816705747,Medium
SP-00396,Fittings,Northeast,heatwave,2024-04-20,0.09,29730.4,0.2510461845127775,Low
SP-00396,Fittings,Northeast,summer_storm,2024-05-14,0.055,29730.4,0.23004618451277747,Low
SP-00396,Arrester,Northeast,heatwave,2024-04-20,0.18,446.2,0.50495402710793,High
SP-00396,Arrester,Northeast,summer_storm,2024-05-14,0.18,446.2,0.50495402710793,High
SP-00398,Conductor,Northeast,heatwave,2025-03-14,0.05,21009.1,0.2865819159865791,Low
SP-00398,Damper,Northeast,heatwave,2025-03-14,0.105,1556.1,0.4523773231345805,Medium
SP-00398,Spacer,Northeast,heatwave,2025-03-14,0.14,1760.3,0.471983357055332,Medium
SP-00398,Insulator,Northeast,heatwave,2025-03-14,0.095,3623.7,0.43226290459660655,Medium
SP-00398,Fittings,Northeast,heatwave,2025-03-14,0.09,4520.7,0.42313955703007405,Medium
SP-00398,Arrester,Northeast,heatwave,2025-03-14,0.14,1007.5,0.47712232700860485,Medium
SP-00399,Conductor,Northeast,tropical_cyclone,2024-09-29,0.3,25229.1,0.4077741938787004,Medium
SP-00399,Damper,Northeast,tropical_cyclone,2024-09-29,0.31,11399.9,0.5081788741095717,High
SP-00399,Spacer,Northeast,tropical_cyclone,2024-09-29,0.285,10637.1,0.498386108807176,Medium
SP-00399,Insulator,Northeast,tropical_cyclone,2024-09-29,0.295,12031.6,0.494866590210153,Medium
SP-00399,Fittings,Northeast,tropical_cyclone,2024-09-29,0.28,24845.9,0.3983900988814822,Medium
SP-00399,Arrester,Northeast,tropical_cyclone,2024-09-29,0.36,54.4,0.6156286397908368,High
SP-00400,Conductor,Northeast,heatwave,2024-04-07,0.045,17539.1,0.30726978226959806,Medium
SP-00400,Damper,Northeast,heatwave,2024-04-07,0.035,4628.1,0.3894063936759541,Medium
SP-00400,Spacer,Northeast,heatwave,2024-04-07,0.055,1953.8,0.41966243425251815,Medium
SP-00400,Insulator,Northeast,heatwave,2024-04-07,0.075,928.4,0.4386623011362667,Medium
SP-00400,Fittings,Northeast,heatwave,2024-04-07,0.055,18723.2,0.30518655389330906,Medium
SP-00400,Arrester,Northeast,heatwave,2024-04-07,0.08,1589.4,0.4371500015359568,Medium
SP-00402,Conductor,Northeast,heatwave,2024-04-09,0.045,20045.3,0.29016127204524594,Low
SP-00402,Damper,Northeast,heatwave,2024-04-09,0.05,4750.5,0.3975708332053369,Medium
SP-00402,Spacer,Northeast,heatwave,2024-04-09,0.08,2243.2,0.43268685255156547,Medium
SP-00402,Insulator,Northeast,heatwave,2024-04-09,0.09,534.3,0.45035261471036975,Medium
SP-00402,Fittings,Northeast,heatwave,2024-04-09,0.075,6235.9,0.40243078808234095,Medium
SP-00402,Arrester,Northeast,heatwave,2024-04-09,0.08,405.9,0.4452291340275858,Medium
SP-00404,Conductor,Northeast,southwest_monsoon,2024-07-26,0.08,50095.1,0.10602708062407631,Low
SP-00404,Conductor,Northeast,tropical_cyclone,2024-11-02,0.22,50095.1,0.1900270806240763,Low
SP-00404,Damper,Northeast,southwest_monsoon,2024-07-26,0.295,2998.3,0.5565321817070965,High
SP-00404,Damper,Northeast,tropical_cyclone,2024-11-02,0.355,2998.3,0.5925321817070964,High
SP-00404,Spacer,Northeast,southwest_monsoon,2024-07-26,0.17,2946.5,0.4818857930827335,Medium
SP-00404,Spacer,Northeast,tropical_cyclone,2024-11-02,0.425,2946.5,0.6348857930827335,High
SP-00404,Insulator,Northeast,southwest_monsoon,2024-07-26,0.125,1994.1,0.46138732733286236,Medium
SP-00404,Insulator,Northeast,tropical_cyclone,2024-11-02,0.43,1994.1,0.6443873273328624,High
SP-00404,Fittings,Northeast,southwest_monsoon,2024-07-26,0.095,6026.2,0.41586229977097183,Medium
SP-00404,Fittings,Northeast,tropical_cyclone,2024-11-02,0.35,6026.2,0.5688622997709718,High
SP-00404,Arrester,Northeast,southwest_monsoon,2024-07-26,0.125,678.9,0.4703655065073368,Medium
SP-00404,Arrester,Northeast,tropical_cyclone,2024-11-02,0.445,678.9,0.6623655065073368,High
SP-00405,Conductor,Northeast,heatwave,2024-04-26,0.025,40632.5,0.13762327759516957,Low
SP-00405,Damper,Northeast,heatwave,2024-04-26,0.085,2624.8,0.4330818699078767,Medium
SP-00405,Spacer,Northeast,heatwave,2024-04-26,0.06,11299.3,0.3588656174375463,Medium
SP-00405,Insulator,Northeast,heatwave,2024-04-26,0.055,1663.4,0.4216448424279039,Medium
SP-00405,Fittings,Northeast,heatwave,2024-04-26,0.075,15816.6,0.337028384480693,Medium
SP-00405,Arrester,Northeast,heatwave,2024-04-26,0.1,1085.5,0.45258986200281937,Medium
SP-00406,Conductor,Northeast,southwest_monsoon,2024-07-22,0.12,23556.8,0.3111901070732515,Medium
SP-00406,Conductor,Northeast,summer_storm,2024-04-05,0.17,23556.8,0.3411901070732515,Medium
SP-00406,Damper,Northeast,southwest_monsoon,2024-07-22,0.145,2980.6,0.4666530103045632,Medium
SP-00406,Damper,Northeast,summer_storm,2024-04-05,0.13,2980.6,0.45765301030456323,Medium
SP-00406,Spacer,Northeast,southwest_monsoon,2024-07-22,0.15,7053.9,0.441846731996027,Medium
SP-00406,Spacer,Northeast,summer_storm,2024-04-05,0.18,7053.9,0.459846731996027,Medium
SP-00406,Insulator,Northeast,southwest_monsoon,2024-07-22,0.125,1554.4,0.46438892814111693,Medium
SP-00406,Insulator,Northeast,summer_storm,2024-04-05,0.09,1554.4,0.4433889281411169,Medium
SP-00406,Fittings,Northeast,southwest_monsoon,2024-07-22,0.14,20614.8,0.34327359485556885,Medium
SP-00406,Fittings,Northeast,summer_storm,2024-04-05,0.115,20614.8,0.32827359485556884,Medium
SP-00406,Arrester,Northeast,southwest_monsoon,2024-07-22,0.14,222.0,0.4824845226758415,Medium
SP-00406,Arrester,Northeast,summer_storm,2024-04-05,0.14,222.0,0.4824845226758415,Medium
SP-00407,Conductor,Northeast,tropical_cyclone,2024-08-21,0.31,25705.4,0.41052274410619266,Medium
SP-00407,Damper,Northeast,tropical_cyclone,2024-08-21,0.17,18743.0,0.3740513896995328,Medium
SP-00407,Spacer,Northeast,tropical_cyclone,2024-08-21,0.18,12192.6,0.4247675278264164,Medium
SP-00407,Insulator,Northeast,tropical_cyclone,2024-08-21,0.485,1702.6,0.6793772446301245,High
SP-00407,Fittings,Northeast,tropical_cyclone,2024-08-21,0.215,23793.8,0.36657223263259575,Medium
SP-00407,Arrester,Northeast,tropical_cyclone,2024-08-21,0.49,1402.6,0.6844251869600686,High
SP-00408,Conductor,Northeast,southwest_monsoon,2024-08-03,0.095,47095.9,0.13550104274396968,Low
SP-00408,Conductor,Northeast,summer_storm,2024-04-08,0.045,47095.9,0.10550104274396968,Low
SP-00408,Damper,Northeast,southwest_monsoon,2024-08-03,0.145,3521.8,0.46295852234134416,Medium
SP-00408,Damper,Northeast,summer_storm,2024-04-08,0.065,3521.8,0.41495852234134417,Medium
SP-00408,Spacer,Northeast,southwest_monsoon,2024-08-03,0.105,12881.8,0.37506272164709176,Medium
SP-00408,Spacer,Northeast,summer_storm,2024-04-08,0.09,12881.8,0.36606272164709175,Medium
SP-00408,Insulator,Northeast,southwest_monsoon,2024-08-03,0.195,4270.6,0.487846858285804,Medium
SP-00408,Insulator,Northeast,summer_storm,2024-04-08,0.165,4270.6,0.46984685828580397,Medium
SP-00408,Fittings,Northeast,southwest_monsoon,2024-08-03,0.07,24477.4,0.2749056547100967,Low
SP-00408,Fittings,Northeast,summer_storm,2024-04-08,0.06,24477.4,0.2689056547100967,Low
SP-00408,Arrester,Northeast,southwest_monsoon,2024-08-03,0.215,1517.7,0.5186394597528134,High
SP-00408,Arrester,Northeast,summer_storm,2024-04-08,0.165,1517.7,0.4886394597528134,Medium
SP-00409,Conductor,Northeast,heatwave,2024-04-23,0.02,23189.2,0.2536995190748762,Low
SP-00409,Damper,Northeast,heatwave,2024-04-23,0.03,18512.3,0.2916262573512597,Low
SP-00409,Spacer,Northeast,heatwave,2024-04-23,0.03,26404.0,0.23775376906719642,Low
SP-00409,Insulator,Northeast,heatwave,2024-04-23,0.07,2140.6,0.42738724882840634,Medium
SP-00409,Fittings,Northeast,heatwave,2024-04-23,0.07,16571.9,0.32887234834133733,Medium
SP-00409,Arrester,Northeast,heatwave,2024-04-23,0.095,985.5,0.450272509446134,Medium
SP-00415,Conductor,Northeast,tropical_cyclone,2024-11-28,0.185,23908.1,0.3477919666048871,Medium
SP-00415,Damper,Northeast,tropical_cyclone,2024-11-28,0.225,10396.8,0.4640265106134611,Medium
SP-00415,Spacer,Northeast,tropical_cyclone,2024-11-28,0.185,15428.6,0.4056770565607539,Medium
SP-00415,Insulator,Northeast,tropical_cyclone,2024-11-28,0.32,7275.1,0.542336715851415,High
SP-00415,Fittings,Northeast,tropical_cyclone,2024-11-28,0.23,24068.4,0.37369768275325366,Medium
SP-00415,Arrester,Northeast,tropical_cyclone,2024-11-28,0.305,1629.1,0.5718789905009609,High
SP-00416,Conductor,Northeast,tropical_cyclone,2024-11-04,0.26,24191.0,0.3908607569877499,Medium
SP-00416,Damper,Northeast,tropical_cyclone,2024-11-04,0.485,2203.7,0.6759564982916748,High
SP-00416,Spacer,Northeast,tropical_cyclone,2024-11-04,0.455,2303.8,0.6572731682009169,High
SP-00416,Insulator,Northeast,tropical_cyclone,2024-11-04,0.445,1523.2,0.656601914143431,High
SP-00416,Fittings,Northeast,tropical_cyclone,2024-11-04,0.245,26605.0,0.3653816477061339,Medium
SP-00416,Arrester,Northeast,tropical_cyclone,2024-11-04,0.53,1343.1,0.7088313621888408,Critical
SP-00417,Conductor,Northeast,summer_storm,2024-04-18,0.195,10457.0,0.4456155568525857,Medium
SP-00417,Damper,Northeast,summer_storm,2024-04-18,0.185,1665.8,0.4996284588892643,Medium
SP-00417,Spacer,Northeast,summer_storm,2024-04-18,0.215,8480.1,0.4711108141594733,Medium
SP-00417,Insulator,Northeast,summer_storm,2024-04-18,0.17,1293.7,0.49316859002583824,Medium
SP-00417,Fittings,Northeast,summer_storm,2024-04-18,0.16,12124.0,0.41323582397253034,Medium
SP-00417,Arrester,Northeast,summer_storm,2024-04-18,0.145,0.0,0.487,Medium
SP-00419,Conductor,Northeast,southwest_monsoon,2024-08-15,0.085,26884.3,0.2674750133969561,Low
SP-00419,Damper,Northeast,southwest_monsoon,2024-08-15,0.125,8060.0,0.4199786160688382,Medium
SP-00419,Spacer,Northeast,southwest_monsoon,2024-08-15,0.06,18570.6,0.3092282738918072,Medium
SP-00419,Insulator,Northeast,southwest_monsoon,2024-08-15,0.075,14819.6,0.34383437949054024,Medium
SP-00419,Fittings,Northeast,southwest_monsoon,2024-08-15,0.055,30089.0,0.22759821078105108,Low
SP-00419,Arrester,Northeast,southwest_monsoon,2024-08-15,0.225,869.3,0.5290657457752657,High
SP-00420,Conductor,Northeast,heatwave,2024-04-26,0.03,28634.6,0.22252663519661955,Low
SP-00420,Damper,Northeast,heatwave,2024-04-26,0.075,2413.3,0.42852566925048724,Medium
SP-00420,Spacer,Northeast,heatwave,2024-04-26,0.09,2117.7,0.4395435750929254,Medium
SP-00420,Insulator,Northeast,heatwave,2024-04-26,0.11,543.5,0.4622898111455848,Medium
SP-00420,Fittings,Northeast,heatwave,2024-04-26,0.115,4331.0,0.439434539230042,Medium
SP-00420,Arrester,Northeast,heatwave,2024-04-26,0.135,428.6,0.4780741730579534,Medium
SP-00421,Conductor,North,heatwave,2025-03-02,0.05,32822.6,0.20593736027060147,Low
SP-00421,Damper,North,heatwave,2025-03-02,0.115,2588.4,0.4513303535772433,Medium
SP-00421,Spacer,North,heatwave,2025-03-02,0.15,2840.8,0.47060735143031707,Medium
SP-00421,Insulator,North,heatwave,2025-03-02,0.095,4991.2,0.42292770080927855,Medium
SP-00421,Fittings,North,heatwave,2025-03-02,0.065,19600.9,0.3051949572833362,Medium
SP-00421,Arrester,North,heatwave,2025-03-02,0.19,1742.8,0.5021028203579121,High
SP-00423,Conductor,North,summer_storm,2024-05-18,0.145,20616.2,0.3462640377913625,Medium
SP-00423,Damper,North,summer_storm,2024-05-18,0.145,1685.8,0.4754919294006015,Medium
SP-00423,Spacer,North,summer_storm,2024-05-18,0.155,1852.6,0.48035327346515255,Medium
SP-00423,Insulator,North,summer_storm,2024-05-18,0.195,3282.5,0.4945920976731962,Medium
SP-00423,Fittings,North,summer_storm,2024-05-18,0.08,15494.9,0.3422244613058363,Medium
SP-00423,Arrester,North,summer_storm,2024-05-18,0.17,440.8,0.49899089006986896,Medium
SP-00424,Conductor,North,southwest_monsoon,2024-07-09,0.135,20132.5,0.3435660034746755,Medium
SP-00424,Damper,North,southwest_monsoon,2024-07-09,0.17,3326.3,0.47929309809302445,Medium
SP-00424,Spacer,North,southwest_monsoon,2024-07-09,0.165,1853.9,0.48634439904838955,Medium
SP-00424,Insulator,North,southwest_monsoon,2024-07-09,0.215,663.3,0.5244719995084939,High
SP-00424,Fittings,North,southwest_monsoon,2024-07-09,0.185,11621.9,0.4316633967854132,Medium
SP-00424,Arrester,North,southwest_monsoon,2024-07-09,0.195,7129.7,0.4683292852339945,Medium
SP-00425,Conductor,North,summer_storm,2024-05-18,0.105,12786.9,0.3757105540707974,Medium
SP-00425,Damper,North,summer_storm,2024-05-18,0.135,3945.7,0.45406477982913335,Medium
SP-00425,Spacer,North,summer_storm,2024-05-18,0.125,1927.5,0.4618419705301099,Medium
SP-00425,Insulator,North,summer_storm,2024-05-18,0.14,711.6,0.4791422807933729,Medium
SP-00425,Fittings,North,summer_storm,2024-05-18,0.14,8437.4,0.4264023046177687,Medium
SP-00425,Arrester,North,summer_storm,2024-05-18,0.08,582.2,0.44402562658502204,Medium
SP-00426,Conductor,North,southwest_monsoon,2024-08-15,0.06,15248.5,0.3319065046061636,Medium
SP-00426,Damper,North,southwest_monsoon,2024-08-15,0.265,2369.3,0.5428260341255458,High
SP-00426,Spacer,North,southwest_monsoon,2024-08-15,0.15,3030.3,0.4693137345252357,Medium
SP-00426,Insulator,North,southwest_monsoon,2024-08-15,0.11,3154.9,0.44446315581086576,Medium
SP-00426,Fittings,North,southwest_monsoon,2024-08-15,0.25,4203.5,0.5213049147202682,High
SP-00426,Arrester,North,southwest_monsoon,2024-08-15,0.135,4277.4,0.45180043825965865,Medium
SP-00427,Conductor,North,summer_storm,2024-04-18,0.075,32943.6,0.2201113568641907,Low
SP-00427,Damper,North,summer_storm,2024-04-18,0.16,3279.7,0.47361121180160903,Medium
SP-00427,Spacer,North,summer_storm,2024-04-18,0.21,3657.6,0.5010314871133229,High
SP-00427,Insulator,North,summer_storm,2024-04-18,0.255,1245.1,0.5445003566832891,High
SP-00427,Fittings,North,summer_storm,2024-04-18,0.095,19864.4,0.32139618127020214,Medium
SP-00427,Arrester,North,summer_storm,2024-04-18,0.235,777.9,0.5356896855384552,High
SP-00431,Conductor,North,heatwave,2025-03-21,0.06,25943.1,0.2589000911334337,Low
SP-00431,Damper,North,heatwave,2025-03-21,0.08,4934.7,0.41431339661475136,Medium
SP-00431,Spacer,North,heatwave,2025-03-21,0.07,13387.8,0.3506085255839196,Medium
SP-00431,Insulator,North,heatwave,2025-03-21,0.095,5626.8,0.4185887936595705,Medium
SP-00431,Fittings,North,heatwave,2025-03-21,0.08,33429.7,0.2197930076422382,Low
SP-00431,Arrester,North,heatwave,2025-03-21,0.165,1812.3,0.4866283803848084,Medium
SP-00435,Conductor,North,southwest_monsoon,2024-07-25,0.21,32219.6,0.30605372435378886,Medium
SP-00435,Damper,North,southwest_monsoon,2024-07-25,0.105,2264.8,0.44753940070380954,Medium
SP-00435,Spacer,North,southwest_monsoon,2024-07-25,0.14,2386.0,0.4677120320025122,Medium
SP-00435,Insulator,North,southwest_monsoon,2024-07-25,0.14,973.0,0.4773578403765484,Medium
SP-00435,Fittings,North,southwest_monsoon,2024-07-25,0.14,4381.1,0.45409253286094137,Medium
SP-00435,Arrester,North,southwest_monsoon,2024-07-25,0.105,1595.9,0.45210562945214133,Medium
SP-00437,Conductor,North,summer_storm,2024-04-10,0.08,29892.2,0.24394166094949438,Low
SP-00437,Damper,North,summer_storm,2024-04-10,0.07,13531.1,0.34963029179764965,Medium
SP-00437,Spacer,North,summer_storm,2024-04-10,0.09,17209.1,0.33652251883253637,Medium
SP-00437,Insulator,North,summer_storm,2024-04-10,0.11,2464.2,0.44917820170184014,Medium
SP-00437,Fittings,North,summer_storm,2024-04-10,0.07,25055.2,0.2709613177826246,Low
SP-00437,Arrester,North,summer_storm,2024-04-10,0.105,956.6,0.45646979455725195,Medium
SP-00440,Conductor,North,summer_storm,2024-05-16,0.095,14023.6,0.361268253139325,Medium
SP-00440,Damper,North,summer_storm,2024-05-16,0.16,1664.3,0.484638698600914,Medium
SP-00440,Spacer,North,summer_storm,2024-05-16,0.145,1635.6,0.47583461841714536,Medium
SP-00440,Insulator,North,summer_storm,2024-05-16,0.115,0.0,0.46900000000000003,Medium
SP-00440,Fittings,North,summer_storm,2024-05-16,0.105,5167.6,0.4277235107192715,Medium
SP-00440,Arrester,North,summer_storm,2024-05-16,0.14,270.5,0.4821534386658339,Medium
SP-00441,Conductor,North,tropical_cyclone,2024-11-14,0.135,36993.9,0.22846208746761693,Low
SP-00441,Conductor,North,summer_storm,2024-05-31,0.08,36993.9,0.1954620874676169,Low
SP-00441,Damper,North,tropical_cyclone,2024-11-14,0.45,2494.7,0.6529699942316292,High
SP-00441,Damper,North,summer_storm,2024-05-31,0.205,2494.7,0.5059699942316291,High
SP-00441,Spacer,North,tropical_cyclone,2024-11-14,0.22,13234.2,0.4416570720568509,Medium
SP-00441,Spacer,North,summer_storm,2024-05-31,0.155,13234.2,0.40265707205685086,Medium
SP-00441,Insulator,North,tropical_cyclone,2024-11-14,0.495,1307.5,0.6880743846786608,High
SP-00441,Insulator,North,summer_storm,2024-05-31,0.15,1307.5,0.4810743846786608,Medium
SP-00441,Fittings,North,tropical_cyclone,2024-11-14,0.365,5022.4,0.5847147148069644,High
SP-00441,Fittings,North,summer_storm,2024-05-31,0.185,5022.4,0.47671471480696437,Medium
SP-00441,Arrester,North,tropical_cyclone,2024-11-14,0.175,15027.4,0.4024158381033323,Medium
SP-00441,Arrester,North,summer_storm,2024-05-31,0.125,15027.4,0.37241583810333234,Medium
SP-00443,Conductor,North,tropical_cyclone,2024-08-16,0.285,7563.6,0.5193672779774522,High
SP-00443,Damper,North,tropical_cyclone,2024-08-16,0.36,1341.7,0.6068409192530472,High
