span_id,event_id,component,region,event_type,forecast_date,age_at_forecast_days,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,RUL_days,failure_prob,risk_score,risk_level
SP-00299,FCAST-001193,Damper,Northeast,tropical_cyclone,2024-11-18,1397,26.33,13.784027777777778,317.96,987.2,100.0,30.7,74.9125,10141.2,0.285,0.5017713574785734,High
SP-01432,FCAST-005725,Spacer,South,southwest_monsoon,2024-07-12,1302,16.5,9.129027777777775,289.79,1002.6,100.0,30.5,74.59166666666667,2680.6,0.2,0.5017009526345072,High
SP-01230,FCAST-004918,Arrester,Central,southwest_monsoon,2024-06-03,2054,10.5,5.508055555555555,141.561,1003.9,100.0,33.0,74.67222222222222,924.7,0.18,0.5016875590916693,High
SP-00608,FCAST-002431,Arrester,North,summer_storm,2024-05-20,1234,18.9,7.843611111111112,134.516,996.5,98.0,31.02,75.00555555555555,1805.0,0.19,0.5016782136481703,High
SP-00024,FCAST-000096,Damper,Northeast,southwest_monsoon,2024-08-15,1853,11.7,6.206250000000001,158.726,1002.1,97.7,31.7,74.73888888888888,1808.2,0.19,0.5016563689299842,High
SP-00661,FCAST-002641,Insulator,North,southwest_monsoon,2024-07-18,2002,13.5,7.418888888888889,195.282,999.1,100.0,29.6,74.53194444444445,1379.5,0.185,0.5015828785194743,High
SP-00831,FCAST-003324,Arrester,North,southwest_monsoon,2024-09-19,1476,13.5,7.402777777777778,184.925,998.9,100.0,29.6,74.88888888888889,941.4,0.18,0.5015735569686358,High
SP-00487,FCAST-001945,Spacer,North,southwest_monsoon,2024-08-08,1220,13.5,7.274305555555555,187.383,997.8,100.0,29.6,75.32638888888889,2706.9,0.2,0.5015214163569154,High
SP-00694,FCAST-002773,Damper,North,southwest_monsoon,2024-06-03,1181,13.5,7.297777777777777,201.437,998.4,99.9,29.6,75.22916666666667,2707.6,0.2,0.5015166378248122,High
SP-00217,FCAST-000868,Insulator,Northeast,summer_storm,2024-04-21,2180,16.38,6.912638888888889,126.563,999.7,96.8,32.96,75.05277777777778,516.7,0.175,0.5014727606603931,High
SP-00750,FCAST-002999,Insulator,North,southwest_monsoon,2024-08-20,1689,13.5,7.154861111111111,184.735,998.1,100.0,29.6,74.96527777777777,974.4,0.18,0.5013482833123419,High
SP-00534,FCAST-002133,Spacer,North,southwest_monsoon,2024-08-13,1794,13.5,7.282638888888889,189.233,998.8,99.3,29.6,74.61666666666666,3178.8,0.205,0.5013000030719135,High
SP-00854,FCAST-003414,Arrester,Central,southwest_monsoon,2024-07-23,1727,10.5,5.537222222222223,145.523,1004.3,100.0,33.0,74.83611111111111,1424.9,0.185,0.5012729565802094,High
SP-01416,FCAST-005663,Damper,South,southwest_monsoon,2024-09-02,1361,16.5,9.099166666666669,294.844,1002.6,99.9,30.5,75.30833333333334,3630.3,0.21,0.5012178498653478,High
SP-01594,FCAST-006375,Conductor,South,tropical_cyclone,2024-11-30,2383,37.12,19.094166666666663,381.278,988.4,100.0,29.5,74.87916666666666,2332.9,0.195,0.5010745177949123,High
SP-00427,FCAST-001707,Spacer,North,summer_storm,2024-04-18,1272,18.9,8.231805555555557,132.621,996.1,98.6,31.63,75.14027777777778,3657.6,0.21,0.5010314871133229,High
SP-01095,FCAST-004378,Fittings,Central,tropical_cyclone,2024-08-01,1157,23.62,11.97222222222222,217.85,989.3,100.0,32.0,75.11388888888888,12447.6,0.31,0.501026776845964,High
SP-01303,FCAST-005211,Arrester,South,tropical_cyclone,2024-09-02,1495,37.12,18.892916666666665,384.802,988.3,100.0,29.5,75.02777777777777,6741.9,0.245,0.5009765920191688,High
SP-00653,FCAST-002610,Spacer,North,southwest_monsoon,2024-08-19,1404,13.5,7.162916666666667,184.753,998.8,100.0,29.6,75.24305555555556,2361.4,0.195,0.5008799632735675,High
SP-01288,FCAST-005150,Insulator,South,southwest_monsoon,2024-06-20,1744,16.5,8.67263888888889,284.505,1002.3,100.0,30.5,74.78888888888889,604.2,0.175,0.5008754441474929,High
SP-00975,FCAST-003899,Arrester,Central,summer_storm,2024-04-19,2235,14.7,6.221388888888889,110.302,1001.5,100.0,34.58,75.2486111111111,606.9,0.175,0.5008570126665233,High
SP-00006,FCAST-000021,Arrester,Northeast,southwest_monsoon,2024-08-18,1684,11.7,6.303194444444444,159.276,1001.4,100.0,31.7,75.07916666666667,613.7,0.175,0.500810592640378,High
SP-01156,FCAST-004621,Arrester,Central,southwest_monsoon,2024-09-22,1281,10.5,5.555555555555555,149.1,1004.1,100.0,33.0,74.78611111111111,1055.0,0.18,0.5007980694730303,High
SP-00068,FCAST-000271,Insulator,Northeast,southwest_monsoon,2024-06-25,2125,11.7,6.099861111111111,153.188,1001.1,100.0,31.7,75.17916666666666,1070.1,0.18,0.5006949897090899,High
SP-01511,FCAST-006041,Spacer,South,summer_storm,2024-04-18,2263,23.1,9.710555555555556,93.706,1000.6,98.4,31.36,75.13749999999999,1524.0,0.185,0.5005964529638846,High
SP-01270,FCAST-005078,Fittings,South,tropical_cyclone,2024-09-06,1873,37.12,19.001388888888886,390.776,988.2,100.0,29.5,75.23888888888888,2843.5,0.2,0.5005889199493476,High
SP-01350,FCAST-005397,Conductor,South,tropical_cyclone,2024-09-13,1057,37.12,18.883333333333333,382.922,987.3,100.0,29.5,75.25972222222222,8999.6,0.27,0.5005644606914537,High
SP-00787,FCAST-003147,Damper,North,heatwave,2025-03-25,1924,5.4,3.0280555555555555,37.711,1002.1,68.6,36.1,74.83194444444445,1969.0,0.19,0.5005586718411343,High
SP-00368,FCAST-001471,Damper,Northeast,summer_storm,2024-05-25,2025,16.38,6.6225,124.391,999.6,97.0,33.02,75.30694444444445,1976.4,0.19,0.500508155930329,High
SP-00183,FCAST-000731,Insulator,Northeast,southwest_monsoon,2024-07-16,1602,11.7,6.170694444444445,150.457,1002.1,100.0,31.7,74.85277777777777,5053.7,0.225,0.5005010461572069,High
SP-00883,FCAST-003532,Damper,Central,tropical_cyclone,2024-08-07,1663,23.62,11.977222222222222,222.939,989.1,99.9,32.0,74.95972222222223,5493.6,0.23,0.5004980800540657,High
SP-01592,FCAST-006368,Damper,South,southwest_monsoon,2024-09-30,2152,16.5,9.223333333333334,284.603,1002.9,100.0,30.5,74.99583333333334,2864.3,0.2,0.5004469292811381,High
SP-00477,FCAST-001905,Arrester,North,summer_storm,2024-04-01,846,18.9,7.900972222222222,134.187,995.9,98.5,31.34,75.16388888888889,1549.0,0.185,0.5004257911030559,High
SP-01555,FCAST-006219,Arrester,South,tropical_cyclone,2024-11-18,1915,37.12,18.509444444444444,392.713,988.1,100.0,29.5,75.34722222222223,674.5,0.175,0.5003955429948426,High
SP-00734,FCAST-002936,Fittings,North,tropical_cyclone,2024-08-14,1652,30.38,15.431527777777776,249.95,983.9,100.0,28.6,75.30000000000001,8598.7,0.265,0.5003011942917022,High
SP-00878,FCAST-003512,Spacer,Central,tropical_cyclone,2024-10-07,1694,23.62,12.166805555555555,220.098,988.9,100.0,32.0,75.02222222222223,9044.0,0.27,0.5002613652266219,High
SP-00880,FCAST-003518,Insulator,Central,summer_storm,2024-05-28,1215,14.7,6.115555555555556,102.348,1001.6,96.5,34.07,74.84722222222223,1583.2,0.185,0.5001923256774423,High
SP-00828,FCAST-003312,Conductor,North,summer_storm,2024-05-30,1667,18.9,7.785972222222223,135.294,996.4,96.6,32.38,74.94166666666666,4661.2,0.22,0.500180437372217,High
SP-01069,FCAST-004276,Damper,Central,summer_storm,2024-04-09,1421,14.7,6.058472222222222,113.865,1001.8,97.7,34.05,74.92083333333333,7742.6,0.255,0.5001453390539189,High
SP-00144,FCAST-000574,Damper,Northeast,southwest_monsoon,2024-07-02,1416,11.7,6.333194444444445,162.074,1001.8,99.7,31.7,75.29583333333333,2038.8,0.19,0.5000821839257007,High
SP-00992,FCAST-003968,Fittings,Central,summer_storm,2024-04-22,2062,14.7,6.177083333333333,102.623,1001.4,97.0,34.38,74.86666666666666,4237.4,0.215,0.5000734972369845,High
SP-01144,FCAST-004574,Damper,Central,summer_storm,2024-04-23,1947,14.7,6.281666666666666,104.967,1001.2,97.7,34.4,75.0013888888889,1602.2,0.185,0.5000626226632126,High
SP-01156,FCAST-004621,Conductor,Central,southwest_monsoon,2024-09-22,1281,10.5,5.555555555555555,149.1,1004.1,100.0,33.0,74.78611111111111,5122.1,0.225,0.5000341153059797,High
SP-00564,FCAST-002255,Arrester,North,southwest_monsoon,2024-07-26,1938,13.5,7.217499999999999,185.706,999.2,99.3,29.6,74.83333333333333,1176.2,0.18,0.4999707007717329,Medium
SP-01098,FCAST-004389,Arrester,Central,tropical_cyclone,2024-09-16,1320,23.62,12.011111111111113,218.005,989.0,100.0,32.0,74.49583333333334,6011.9,0.235,0.4999599183553658,Medium
SP-00719,FCAST-002873,Arrester,North,southwest_monsoon,2024-07-19,1807,13.5,7.365833333333334,189.215,998.7,100.0,29.6,75.08888888888889,743.1,0.175,0.4999272468487287,Medium
SP-00549,FCAST-002193,Arrester,North,summer_storm,2024-04-20,2059,18.9,7.832083333333333,129.66,996.6,99.4,31.23,74.50694444444444,746.9,0.175,0.4999013062458828,Medium
SP-00529,FCAST-002113,Arrester,North,tropical_cyclone,2024-11-25,1644,30.38,15.728611111111112,259.398,984.3,100.0,28.6,74.57222222222222,5162.5,0.225,0.4997583257388805,Medium
SP-01427,FCAST-005706,Damper,South,summer_storm,2024-04-21,2010,23.1,9.440416666666668,103.57,1000.1,98.1,31.71,75.15833333333333,3414.2,0.205,0.4996930509903508,Medium
SP-00626,FCAST-002503,Damper,North,tropical_cyclone,2024-11-24,1456,30.38,15.674722222222222,258.723,984.5,100.0,28.6,75.35555555555555,10008.9,0.28,0.4996745000460787,Medium
SP-01614,FCAST-006456,Arrester,South,tropical_cyclone,2024-08-19,1287,37.12,18.693333333333335,387.63,988.2,100.0,29.5,74.92500000000001,6054.6,0.235,0.4996684278970704,Medium
SP-00417,FCAST-001667,Damper,Northeast,summer_storm,2024-04-18,1997,16.38,7.057638888888889,120.057,998.6,97.6,32.92,74.75416666666666,1665.8,0.185,0.4996284588892643,Medium
SP-00027,FCAST-000108,Damper,Northeast,summer_storm,2024-04-30,1293,16.38,6.624583333333334,121.494,999.8,97.5,34.2,75.61944444444445,8267.4,0.26,0.4995628052714036,Medium
SP-00227,FCAST-000908,Spacer,Northeast,southwest_monsoon,2024-07-14,2075,11.7,6.354166666666667,161.391,1002.1,98.5,31.7,75.04027777777777,1677.1,0.185,0.4995513197281698,Medium
SP-01444,FCAST-005773,Fittings,South,summer_storm,2024-04-14,2145,23.1,9.655555555555557,95.525,999.9,99.1,31.93,74.9375,3000.1,0.2,0.4995198940531168,Medium
SP-00352,FCAST-001405,Insulator,Northeast,tropical_cyclone,2024-11-11,1575,26.33,13.428194444444443,313.331,987.5,100.0,30.7,75.06805555555555,9595.7,0.275,0.4994951992818549,Medium
SP-01614,FCAST-006456,Insulator,South,tropical_cyclone,2024-08-19,1287,37.12,18.693333333333335,387.63,988.2,100.0,29.5,74.92500000000001,6081.1,0.235,0.499487526324592,Medium
SP-01562,FCAST-006246,Conductor,South,southwest_monsoon,2024-09-21,1808,16.5,9.170972222222224,284.297,1002.2,100.0,30.5,74.92777777777778,3007.6,0.2,0.4994686954948682,Medium
SP-01131,FCAST-004524,Spacer,Central,tropical_cyclone,2024-11-25,1406,23.62,12.042638888888888,222.643,989.3,100.0,32.0,74.50277777777778,9600.4,0.275,0.4994631148520191,Medium
SP-00176,FCAST-000703,Fittings,Northeast,tropical_cyclone,2024-09-08,2031,26.33,13.408472222222224,315.867,987.5,99.5,30.7,74.84722222222223,10482.3,0.285,0.4994428470494271,Medium
SP-01310,FCAST-005239,Insulator,South,summer_storm,2024-04-22,1950,23.1,9.452361111111111,99.57,999.2,100.0,31.31,75.05694444444445,2145.5,0.19,0.4993537991036839,Medium
SP-01678,FCAST-006711,Insulator,South,summer_storm,2024-05-16,904,23.1,10.07125,98.72,1000.3,98.0,31.8,75.05555555555556,1736.8,0.185,0.499143779204511,Medium
SP-00053,FCAST-000212,Insulator,Northeast,summer_storm,2024-05-19,2005,16.38,6.806666666666667,125.224,998.9,97.4,33.33,75.28472222222223,6139.1,0.235,0.4990915908074695,Medium
SP-00549,FCAST-002194,Insulator,North,southwest_monsoon,2024-08-10,2171,13.5,7.024166666666667,190.409,998.0,98.3,29.6,74.95555555555556,1306.5,0.18,0.4990812111530939,Medium
SP-00094,FCAST-000376,Spacer,Northeast,southwest_monsoon,2024-07-09,1856,11.7,6.369027777777777,154.827,1001.8,98.1,31.7,74.89583333333333,3510.3,0.205,0.4990370267973254,Medium
SP-01536,FCAST-006144,Damper,South,summer_storm,2024-05-08,908,23.1,9.287638888888887,94.564,1000.3,99.3,32.29,75.22083333333333,3071.6,0.2,0.4990318011311468,Medium
SP-00423,FCAST-001692,Arrester,North,summer_storm,2024-05-18,1867,18.9,8.124583333333334,133.92600000000002,996.7,96.9,30.69,74.80694444444445,440.8,0.17,0.4989908900698689,Medium
SP-00876,FCAST-003504,Fittings,Central,summer_storm,2024-04-11,2271,14.7,6.324583333333333,108.966,1001.5,96.8,34.72,74.89444444444445,2202.7,0.19,0.4989633247661079,Medium
SP-00838,FCAST-003349,Insulator,North,southwest_monsoon,2024-09-12,1334,13.5,7.322638888888889,190.754,998.9,99.3,29.6,75.17083333333333,885.7,0.175,0.498953791594562,Medium
SP-00154,FCAST-000616,Damper,Northeast,summer_storm,2024-04-10,1704,16.38,6.795277777777778,119.935,999.0,99.4,33.05,74.82777777777778,4841.9,0.22,0.4989468934421474,Medium
SP-00278,FCAST-001110,Conductor,Northeast,tropical_cyclone,2024-09-09,2275,26.33,13.43763888888889,317.363,987.3,100.0,30.7,74.90694444444445,7921.9,0.255,0.4989213521880558,Medium
SP-00474,FCAST-001893,Insulator,North,southwest_monsoon,2024-07-12,1039,13.5,7.159166666666668,192.847,998.6,99.7,29.6,74.84305555555555,894.2,0.175,0.4988957665618803,Medium
SP-01647,FCAST-006586,Arrester,South,tropical_cyclone,2024-08-06,1287,37.12,18.587777777777777,392.527,988.4,100.0,29.5,75.19999999999999,1778.6,0.185,0.4988584325732054,Medium
SP-01008,FCAST-004032,Arrester,Central,summer_storm,2024-04-05,1117,14.7,6.368611111111111,107.636,1001.4,96.8,34.84,74.77777777777777,1350.5,0.18,0.4987808462780355,Medium
SP-00107,FCAST-000428,Arrester,Northeast,summer_storm,2024-04-13,1355,16.38,6.897638888888888,120.55,999.4,96.5,32.89,74.98194444444444,476.1,0.17,0.4987499155223789,Medium
SP-00543,FCAST-002172,Insulator,North,tropical_cyclone,2024-10-25,1049,30.38,15.624583333333334,254.57,984.1,100.0,28.6,74.92361111111111,7069.6,0.245,0.4987395563474266,Medium
SP-01274,FCAST-005093,Arrester,South,summer_storm,2024-05-05,1418,23.1,9.48375,98.487,1000.0,96.7,32.95,75.275,2242.0,0.19,0.4986950443208852,Medium
SP-00662,FCAST-002647,Insulator,North,summer_storm,2024-05-01,873,18.9,8.157777777777778,135.229,996.5,97.6,31.58,75.29027777777777,1364.4,0.18,0.4986859582834148,Medium
SP-00644,FCAST-002573,Damper,North,southwest_monsoon,2024-09-27,1820,13.5,6.844722222222222,187.401,998.5,100.0,29.6,75.13194444444444,2700.8,0.195,0.4985630578509576,Medium
SP-01509,FCAST-006036,Fittings,South,tropical_cyclone,2024-10-20,1105,37.12,19.206527777777776,391.827,987.7,100.0,29.5,74.83472222222223,4022.1,0.21,0.498543237182441,Medium
SP-01353,FCAST-005412,Damper,South,heatwave,2024-04-17,2189,6.6,3.781388888888889,51.436,1005.9,70.4,37.0,75.10972222222222,3605.6,0.205,0.4983864637838465,Medium
SP-00399,FCAST-001596,Spacer,Northeast,tropical_cyclone,2024-09-29,1697,26.33,13.147222222222222,321.406,987.3,100.0,30.7,74.96805555555555,10637.1,0.285,0.498386108807176,Medium
SP-01046,FCAST-004182,Arrester,Central,tropical_cyclone,2024-08-10,1233,23.62,11.908333333333331,218.412,989.5,100.0,32.0,75.15138888888889,6685.5,0.24,0.4983616051771983,Medium
SP-00216,FCAST-000862,Arrester,Northeast,summer_storm,2024-04-29,1280,16.38,7.199166666666667,123.645,999.6,95.8,33.01,74.7486111111111,1856.1,0.185,0.4983293808046365,Medium
SP-01381,FCAST-005523,Arrester,South,summer_storm,2024-05-05,1508,23.1,9.78486111111111,99.049,1000.4,97.0,32.48,75.09305555555555,986.1,0.175,0.4982684135614741,Medium
SP-01477,FCAST-005905,Insulator,South,southwest_monsoon,2024-07-01,2107,16.5,8.67361111111111,286.655,1003.3,99.3,30.5,75.05277777777778,554.9,0.17,0.498211989337047,Medium
SP-01103,FCAST-004412,Arrester,Central,summer_storm,2024-04-08,1331,14.7,6.093194444444444,109.31,1001.1,99.0,34.47,74.93055555555556,2314.4,0.19,0.4982008075719254,Medium
SP-00161,FCAST-000642,Damper,Northeast,summer_storm,2024-04-02,929,16.38,6.981111111111111,126.201,999.3,96.6,32.86,75.1263888888889,2324.2,0.19,0.4981339081224806,Medium
SP-01456,FCAST-005822,Arrester,South,southwest_monsoon,2024-06-04,2274,16.5,8.73611111111111,295.305,1002.9,100.0,30.5,74.89027777777778,567.5,0.17,0.4981259757591892,Medium
SP-01060,FCAST-004239,Insulator,Central,southwest_monsoon,2024-06-04,2099,10.5,5.688194444444445,142.667,1004.4,100.0,33.0,74.79027777777777,1015.8,0.175,0.4980656672708097,Medium
SP-00545,FCAST-002178,Insulator,North,heatwave,2025-03-11,1289,5.4,3.169861111111111,42.486,1001.9,62.2,36.1,75.09444444444445,2775.9,0.195,0.4980503896210282,Medium
SP-00770,FCAST-003079,Arrester,North,summer_storm,2024-05-23,908,18.9,7.77875,135.452,996.4,100.0,31.97,75.6625,1464.3,0.18,0.4980039934875434,Medium
SP-00770,FCAST-003077,Arrester,North,southwest_monsoon,2024-07-27,973,13.5,7.419444444444445,186.051,998.8,99.4,29.6,74.8763888888889,1464.3,0.18,0.4980039934875434,Medium
SP-00246,FCAST-000984,Arrester,Northeast,summer_storm,2024-05-09,1865,16.38,6.59875,124.442,998.7,98.8,33.37,75.42222222222222,146.6,0.165,0.4979992388481007,Medium
SP-01222,FCAST-004886,Damper,Central,summer_storm,2024-05-21,1321,14.7,6.290555555555555,108.955,1001.4,98.3,34.23,74.53333333333333,2348.1,0.19,0.4979707553835284,Medium
SP-00650,FCAST-002600,Fittings,North,summer_storm,2024-05-03,1265,18.9,7.992638888888889,130.094,996.5,96.8,31.23,74.82638888888889,4106.0,0.21,0.4979704959775,Medium
SP-00320,FCAST-001278,Conductor,Northeast,tropical_cyclone,2024-08-02,1003,26.33,13.621944444444445,319.754,987.8,100.0,30.7,75.14166666666667,11144.9,0.29,0.4979196250900241,Medium
SP-00660,FCAST-002639,Arrester,North,southwest_monsoon,2024-09-13,1861,13.5,7.36361111111111,188.644,998.9,99.2,29.6,75.04027777777777,600.8,0.17,0.4978986541605655,Medium
SP-00698,FCAST-002791,Damper,North,tropical_cyclone,2024-10-06,2317,30.38,15.395833333333334,255.923,984.3,100.0,28.6,74.60277777777777,3691.0,0.205,0.4978034828672558,Medium
SP-01395,FCAST-005577,Insulator,South,southwest_monsoon,2024-07-22,2096,16.5,8.936666666666667,288.187,1002.9,100.0,30.5,75.32916666666667,1058.3,0.175,0.4977755421074009,Medium
SP-01050,FCAST-004200,Damper,Central,summer_storm,2024-05-10,1284,14.7,6.411666666666666,106.111,1001.6,98.4,34.72,75.14861111111111,2384.9,0.19,0.4977195411243886,Medium
SP-01324,FCAST-005295,Damper,South,summer_storm,2024-05-09,2087,23.1,9.409305555555555,100.585,1000.0,97.3,31.6,75.14583333333333,1945.9,0.185,0.49771636340054,Medium
SP-00926,FCAST-003703,Damper,Central,summer_storm,2024-04-06,1627,14.7,5.9063888888888885,105.914,1001.3,99.3,33.92,75.39027777777778,1950.4,0.185,0.4976856442655908,Medium
SP-00309,FCAST-001235,Spacer,Northeast,summer_storm,2024-05-07,2185,16.38,7.215972222222222,120.583,999.6,99.3,33.16,75.13194444444444,5029.8,0.22,0.4976641988961591,Medium
SP-00815,FCAST-003257,Damper,North,southwest_monsoon,2024-08-30,1852,13.5,7.540555555555555,190.866,998.9,100.0,29.6,75.1236111111111,1955.3,0.185,0.4976521945408684,Medium
SP-01021,FCAST-004084,Spacer,Central,heatwave,2025-03-12,1594,4.2,2.238472222222222,41.513,1006.7,64.5,39.5,74.93472222222222,2395.2,0.19,0.4976492284377272,Medium
SP-00949,FCAST-003795,Arrester,Central,summer_storm,2024-05-16,1257,14.7,6.213055555555555,103.115,1000.9,97.6,34.52,75.29305555555555,1080.1,0.175,0.4976267249647583,Medium
SP-00939,FCAST-003754,Damper,Central,southwest_monsoon,2024-07-14,2096,10.5,5.575694444444444,156.064,1003.8,99.9,33.0,74.63749999999999,2840.0,0.195,0.4976128126098635,Medium
SP-00834,FCAST-003334,Arrester,North,summer_storm,2024-05-22,1931,18.9,8.10375,131.81,996.5,96.7,31.61,74.97777777777777,207.2,0.165,0.497585554497452,Medium
SP-01627,FCAST-006508,Fittings,South,tropical_cyclone,2024-10-10,1820,37.12,18.91027777777778,389.641,987.7,100.0,29.5,75.24027777777778,2844.5,0.195,0.4975820934749144,Medium
SP-00976,FCAST-003902,Arrester,Central,heatwave,2025-03-24,2596,4.2,2.4868055555555557,41.018,1007.1,68.3,39.5,75.27777777777777,1087.3,0.175,0.4975775743488397,Medium
SP-00323,FCAST-001292,Fittings,Northeast,tropical_cyclone,2024-09-05,1646,26.33,13.214027777777778,318.142,987.1,100.0,30.7,74.79305555555555,12074.9,0.3,0.4975710038671977,Medium
SP-01530,FCAST-006118,Conductor,South,tropical_cyclone,2024-09-21,1503,37.12,18.82986111111111,391.085,988.3,100.0,29.5,75.15694444444445,10756.7,0.285,0.4975696624649716,Medium
SP-01174,FCAST-004693,Spacer,Central,summer_storm,2024-05-30,1546,14.7,6.408611111111111,103.121,1001.8,99.1,34.2,75.22916666666667,2846.7,0.195,0.4975670752311615,Medium
SP-01563,FCAST-006252,Insulator,South,southwest_monsoon,2024-07-03,1309,16.5,8.910694444444445,290.594,1002.4,100.0,30.5,74.62777777777778,1972.0,0.185,0.4975381924178348,Medium
SP-00017,FCAST-000065,Insulator,Northeast,southwest_monsoon,2024-08-26,1016,11.7,6.449722222222222,163.223,1002.2,100.0,31.7,74.85972222222222,1981.3,0.185,0.4974747062056066,Medium
SP-00453,FCAST-001812,Spacer,North,summer_storm,2024-05-25,2202,18.9,8.351111111111111,129.562,996.0,97.8,31.31,74.98750000000001,2423.2,0.19,0.497458087153599,Medium
SP-01244,FCAST-004974,Damper,Central,summer_storm,2024-04-16,2104,14.7,6.4181944444444445,105.717,1001.3,96.3,35.02,74.92500000000001,1544.7,0.18,0.4974551449431184,Medium
